,Robust,Stable,Classification
531,Do not know,Do not know,"{1.0, 2.0}"
532,Do not know,Do not know,"{1.0, 2.0, 3.0}"
533,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
534,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
535,Do not know,Do not know,"{1.0, 2.0, 7.0}"
536,Do not know,Do not know,"{8.0, 5.0, 6.0, 7.0}"
537,Yes,Yes,{0.0}
538,Yes,Yes,{0.0}
539,Do not know,Do not know,"{9.0, 5.0}"
540,Yes,Yes,{7.0}
541,Do not know,Do not know,"{8.0, 1.0, 3.0, 7.0}"
542,Do not know,Do not know,"{5.0, 6.0}"
543,Yes,Yes,{4.0}
544,Do not know,Do not know,"{9.0, 3.0, 4.0, 5.0}"
545,Yes,Yes,{6.0}
546,Yes,Yes,{7.0}
547,Do not know,Do not know,"{1.0, 3.0, 9.0, 7.0}"
548,Yes,Yes,{0.0}
549,Do not know,Do not know,"{9.0, 4.0, 5.0, 6.0}"
550,Yes,Yes,{6.0}
551,Yes,Yes,{0.0}
552,Do not know,Do not know,"{2.0, 4.0}"
553,Do not know,Do not know,"{0.0, 4.0, 6.0, 8.0, 9.0}"
554,Yes,Yes,{6.0}
555,Do not know,Do not know,"{9.0, 5.0}"
556,Do not know,Do not know,"{1.0, 2.0}"
557,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0, 8.0}"
558,Yes,Yes,{0.0}
559,Do not know,Do not know,"{9.0, 4.0}"
560,Do not know,Do not know,"{9.0, 4.0}"
561,Yes,Yes,{6.0}
562,Yes,Yes,{0.0}
563,Yes,Yes,{7.0}
564,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
565,Do not know,Do not know,"{8.0, 5.0}"
566,Do not know,Do not know,"{9.0, 4.0}"
567,Do not know,Do not know,"{9.0, 4.0, 5.0}"
568,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
569,Do not know,Do not know,"{9.0, 3.0}"
570,Do not know,Do not know,"{3.0, 5.0}"
571,Do not know,Do not know,"{0.0, 9.0}"
572,Do not know,Do not know,"{0.0, 9.0, 4.0}"
573,Do not know,Do not know,"{1.0, 2.0, 7.0}"
574,Do not know,Do not know,"{1.0, 2.0}"
575,Do not know,Do not know,"{1.0, 3.0, 5.0}"
576,Do not know,Do not know,"{1.0, 3.0, 5.0}"
577,Do not know,Do not know,"{1.0, 2.0, 7.0}"
578,Yes,Yes,{4.0}
579,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
580,Do not know,Do not know,"{1.0, 2.0, 3.0}"
581,Do not know,Do not know,"{1.0, 3.0, 4.0, 7.0}"
582,Do not know,Do not know,"{9.0, 4.0, 7.0}"
583,Do not know,Do not know,"{8.0, 5.0}"
584,Yes,Yes,{0.0}
585,Yes,Yes,{4.0}
586,Yes,Yes,{0.0}
587,Do not know,Do not know,"{8.0, 5.0}"
588,Do not know,Do not know,"{1.0, 2.0, 7.0}"
589,Do not know,Do not know,"{1.0, 2.0, 3.0}"
590,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
591,Do not know,Do not know,"{9.0, 4.0, 5.0}"
592,Do not know,Do not know,"{4.0, 6.0}"
593,Yes,Yes,{8.0}
594,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
595,Yes,Yes,{0.0}
596,Do not know,Do not know,"{1.0, 4.0, 9.0, 7.0}"
597,Do not know,Do not know,"{8.0, 5.0, 6.0}"
598,Do not know,Do not know,"{8.0, 5.0}"
599,Do not know,Do not know,"{9.0, 4.0}"
600,Yes,Yes,{0.0}
601,Do not know,Do not know,"{8.0, 1.0, 2.0, 7.0}"
602,Yes,Yes,{8.0}
603,Do not know,Do not know,"{1.0, 4.0, 5.0, 6.0, 9.0}"
604,Do not know,Do not know,"{1.0, 2.0}"
605,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
606,Do not know,Do not know,"{9.0, 3.0, 5.0}"
607,Do not know,Do not know,"{1.0, 3.0, 4.0, 7.0, 9.0}"
608,Yes,Yes,{4.0}
609,Yes,Yes,{6.0}
610,Do not know,Do not know,"{1.0, 4.0, 5.0, 6.0, 7.0}"
611,Yes,Yes,{6.0}
612,Do not know,Do not know,"{2.0, 7.0}"
613,Do not know,Do not know,"{8.0, 5.0, 7.0}"
614,Yes,Yes,{0.0}
615,Do not know,Do not know,"{2.0, 7.0}"
616,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
617,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
618,Yes,Yes,{0.0}
619,Do not know,Do not know,"{9.0, 3.0, 4.0}"
620,Yes,Yes,{8.0}
621,Do not know,Do not know,"{9.0, 4.0}"
622,Do not know,Do not know,"{8.0, 5.0}"
623,Yes,Yes,{0.0}
624,Do not know,Do not know,"{1.0, 2.0, 4.0, 7.0}"
625,Yes,Yes,{6.0}
626,Yes,Yes,{8.0}
627,Do not know,Do not know,"{0.0, 4.0, 6.0}"
628,Do not know,Do not know,"{1.0, 2.0, 3.0, 5.0, 9.0}"
629,Do not know,Do not know,"{1.0, 2.0, 7.0}"
630,Do not know,Do not know,"{1.0, 2.0, 7.0}"
631,Yes,Yes,{0.0}
632,Do not know,Do not know,"{9.0, 5.0}"
633,Yes,Yes,{0.0}
634,Do not know,Do not know,"{1.0, 2.0}"
635,Do not know,Do not know,"{8.0, 5.0}"
636,Yes,Yes,{0.0}
637,Do not know,Do not know,"{1.0, 2.0, 7.0}"
638,Do not know,Do not know,"{1.0, 2.0, 7.0}"
639,Yes,Yes,{6.0}
640,Do not know,Do not know,"{8.0, 5.0}"
641,Do not know,Do not know,"{0.0, 4.0}"
642,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
643,Do not know,Do not know,"{1.0, 3.0}"
644,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
645,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0, 8.0}"
646,Do not know,Do not know,"{9.0, 4.0}"
647,Do not know,Do not know,"{1.0, 2.0, 7.0}"
648,Do not know,Do not know,"{1.0, 3.0, 9.0}"
649,Yes,Yes,{7.0}
650,Do not know,Do not know,"{8.0, 5.0, 6.0}"
651,Do not know,Do not know,"{0.0, 4.0, 6.0}"
652,Yes,Yes,{0.0}
653,Do not know,Do not know,"{1.0, 2.0, 7.0}"
654,Do not know,Do not know,"{9.0, 5.0}"
655,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
656,Do not know,Do not know,"{9.0, 4.0}"
657,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
658,Do not know,Do not know,"{8.0, 5.0}"
659,Do not know,Do not know,"{1.0, 2.0, 7.0}"
660,Yes,Yes,{8.0}
661,Do not know,Do not know,"{1.0, 2.0, 7.0}"
662,Yes,Yes,{6.0}
663,Do not know,Do not know,"{9.0, 5.0}"
664,Yes,Yes,{0.0}
665,Do not know,Do not know,"{0.0, 8.0}"
666,Yes,Yes,{6.0}
667,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
668,Yes,Yes,{6.0}
669,Yes,Yes,{8.0}
670,Yes,Yes,{7.0}
671,Do not know,Do not know,"{1.0, 2.0, 7.0}"
672,Yes,Yes,{8.0}
673,Do not know,Do not know,"{8.0, 7.0}"
674,Yes,Yes,{6.0}
675,Yes,Yes,{7.0}
676,Yes,Yes,{0.0}
677,Do not know,Do not know,"{1.0, 2.0}"
678,Do not know,Do not know,"{5.0, 6.0}"
679,Do not know,Do not know,"{8.0, 5.0}"
680,Do not know,Do not know,"{1.0, 2.0, 4.0}"
681,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
682,Do not know,Do not know,"{1.0, 2.0, 7.0}"
683,Do not know,Do not know,"{8.0, 3.0, 7.0}"
684,Do not know,Do not know,"{1.0, 4.0, 5.0, 6.0, 9.0}"
685,Do not know,Do not know,"{1.0, 2.0, 7.0}"
686,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
687,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
688,Do not know,Do not know,"{1.0, 2.0}"
689,Do not know,Do not know,"{1.0, 2.0, 7.0}"
690,Do not know,Do not know,"{1.0, 3.0}"
691,Do not know,Do not know,"{1.0, 2.0, 7.0}"
692,Do not know,Do not know,"{1.0, 3.0, 5.0}"
693,Do not know,Do not know,"{1.0, 2.0, 7.0}"
694,Do not know,Do not know,"{8.0, 5.0, 7.0}"
695,Do not know,Do not know,"{9.0, 4.0}"
696,Do not know,Do not know,"{1.0, 2.0, 7.0}"
697,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
698,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
699,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
700,Do not know,Do not know,"{1.0, 3.0, 4.0, 7.0}"
701,Do not know,Do not know,"{5.0, 6.0}"
702,Do not know,Do not know,"{1.0, 2.0, 7.0}"
703,Do not know,Do not know,"{9.0, 4.0}"
704,Do not know,Do not know,"{5.0, 6.0}"
705,Yes,Yes,{0.0}
706,Yes,Yes,{1.0}
707,Do not know,Do not know,"{1.0, 7.0}"
708,Do not know,Do not know,"{8.0, 5.0}"
709,Do not know,Do not know,"{2.0, 7.0}"
710,Do not know,Do not know,"{0.0, 6.0}"
711,Do not know,Do not know,"{5.0, 6.0}"
712,Do not know,Do not know,"{8.0, 5.0}"
713,Do not know,Do not know,"{1.0, 2.0, 7.0}"
714,Do not know,Do not know,"{5.0, 6.0}"
715,Do not know,Do not know,"{1.0, 2.0, 7.0}"
716,Yes,Yes,{4.0}
717,Do not know,Do not know,"{9.0, 4.0, 5.0, 7.0}"
718,Do not know,Do not know,"{0.0, 8.0}"
719,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
720,Do not know,Do not know,"{9.0, 4.0, 5.0}"
721,Do not know,Do not know,"{0.0, 6.0}"
722,Do not know,Do not know,"{9.0, 3.0, 4.0, 5.0}"
723,Do not know,Do not know,"{2.0, 4.0}"
724,Do not know,Do not know,"{9.0, 4.0}"
725,Do not know,Do not know,"{1.0, 2.0, 5.0}"
726,Do not know,Do not know,"{0.0, 8.0, 4.0, 6.0}"
727,Do not know,Do not know,"{1.0, 2.0, 7.0}"
728,Yes,Yes,{6.0}
729,Do not know,Do not know,"{5.0, 6.0}"
730,Do not know,Do not know,"{0.0, 8.0}"
731,Do not know,Do not know,"{2.0, 7.0}"
732,Do not know,Do not know,"{1.0, 2.0, 7.0}"
733,Do not know,Do not know,"{9.0, 5.0}"
734,Do not know,Do not know,"{1.0, 3.0, 7.0}"
735,Do not know,Do not know,"{1.0, 2.0, 7.0}"
736,Do not know,Do not know,"{1.0, 2.0, 7.0}"
737,Yes,Yes,{0.0}
738,Do not know,Do not know,"{2.0, 7.0}"
739,Yes,Yes,{6.0}
740,Do not know,Do not know,"{0.0, 6.0}"
741,Do not know,Do not know,"{9.0, 4.0, 7.0}"
742,Do not know,Do not know,"{9.0, 3.0, 4.0, 5.0}"
743,Do not know,Do not know,"{2.0, 7.0}"
744,Yes,Yes,{0.0}
745,Yes,Yes,{8.0}
746,Do not know,Do not know,"{9.0, 4.0}"
747,Do not know,Do not know,"{9.0, 3.0, 5.0}"
748,Do not know,Do not know,"{2.0, 7.0}"
749,Do not know,Do not know,"{1.0, 5.0, 6.0, 9.0}"
750,Yes,Yes,{6.0}
751,Do not know,Do not know,"{1.0, 2.0, 7.0}"
752,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 8.0, 9.0}"
753,Do not know,Do not know,"{4.0, 6.0}"
754,Do not know,Do not know,"{1.0, 2.0, 3.0, 5.0}"
755,Yes,Yes,{4.0}
756,Do not know,Do not know,"{1.0, 3.0, 5.0, 7.0}"
757,Do not know,Do not know,"{1.0, 2.0, 7.0}"
758,Do not know,Do not know,"{1.0, 2.0, 3.0}"
759,Yes,Yes,{4.0}
760,Do not know,Do not know,"{9.0, 5.0, 6.0}"
761,Do not know,Do not know,"{0.0, 4.0, 6.0}"
762,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
763,Yes,Yes,{8.0}
764,Do not know,Do not know,"{1.0, 2.0, 5.0, 6.0}"
765,Yes,Yes,{8.0}
766,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
767,Do not know,Do not know,"{5.0, 6.0}"
768,Do not know,Do not know,"{8.0, 5.0}"
769,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
770,Yes,Yes,{6.0}
771,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
772,Yes,Yes,{0.0}
773,Do not know,Do not know,"{1.0, 2.0, 7.0}"
774,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
775,Do not know,Do not know,"{1.0, 2.0, 7.0}"
776,Yes,Yes,{6.0}
777,Do not know,Do not know,"{1.0, 6.0}"
778,Do not know,Do not know,"{9.0, 5.0}"
779,Do not know,Do not know,"{9.0, 3.0, 5.0}"
780,Yes,Yes,{6.0}
781,Yes,Yes,{0.0}
782,Do not know,Do not know,"{8.0, 5.0}"
783,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
784,Do not know,Do not know,"{9.0, 4.0}"
785,Do not know,Do not know,"{1.0, 2.0, 7.0}"
786,Do not know,Do not know,"{5.0, 6.0}"
787,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
788,Yes,Yes,{0.0}
789,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
790,Do not know,Do not know,"{4.0, 6.0}"
791,Yes,Yes,{6.0}
792,Do not know,Do not know,"{4.0, 5.0, 6.0}"
793,Yes,Yes,{6.0}
794,Yes,Yes,{8.0}
795,Yes,Yes,{8.0}
796,Do not know,Do not know,"{1.0, 9.0}"
797,Do not know,Do not know,"{1.0, 2.0}"
798,Yes,Yes,{8.0}
799,Do not know,Do not know,"{5.0, 6.0}"
800,Do not know,Do not know,"{9.0, 4.0, 5.0}"
801,Do not know,Do not know,"{9.0, 5.0}"
802,Yes,Yes,{6.0}
803,Yes,Yes,{8.0}
804,Yes,Yes,{4.0}
805,Yes,Yes,{4.0}
806,Yes,Yes,{4.0}
807,Do not know,Do not know,"{9.0, 5.0}"
808,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
809,Do not know,Do not know,"{5.0, 6.0}"
810,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
811,Yes,Yes,{6.0}
812,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0}"
813,Do not know,Do not know,"{1.0, 3.0, 9.0}"
814,Do not know,Do not know,"{9.0, 4.0}"
815,Do not know,Do not know,"{5.0, 6.0}"
816,Do not know,Do not know,"{8.0, 5.0}"
817,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
818,Do not know,Do not know,"{9.0, 3.0, 5.0}"
819,Yes,Yes,{8.0}
820,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
821,Do not know,Do not know,"{5.0, 6.0}"
822,Yes,Yes,{1.0}
823,Do not know,Do not know,"{0.0, 8.0, 6.0}"
824,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
825,Do not know,Do not know,"{1.0, 4.0, 7.0}"
826,Do not know,Do not know,"{1.0, 3.0, 5.0, 6.0, 9.0}"
827,Do not know,Do not know,"{1.0, 2.0, 3.0}"
828,Do not know,Do not know,"{5.0, 6.0}"
829,Do not know,Do not know,"{1.0, 3.0, 5.0, 7.0, 9.0}"
830,Do not know,Do not know,"{8.0, 6.0, 7.0}"
831,Yes,Yes,{1.0}
832,Do not know,Do not know,"{1.0, 2.0, 7.0}"
833,Yes,Yes,{1.0}
834,Yes,Yes,{6.0}
835,Do not know,Do not know,"{1.0, 2.0, 7.0}"
836,Yes,Yes,{0.0}
837,Do not know,Do not know,"{9.0, 5.0, 6.0}"
838,Do not know,Do not know,"{1.0, 2.0, 7.0}"
839,Yes,Yes,{6.0}
840,Yes,Yes,{0.0}
841,Do not know,Do not know,"{8.0, 5.0}"
842,Do not know,Do not know,"{1.0, 4.0, 9.0, 7.0}"
843,Do not know,Do not know,"{5.0, 6.0}"
844,Do not know,Do not know,"{9.0, 5.0}"
845,Do not know,Do not know,"{2.0, 7.0}"
846,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
847,Do not know,Do not know,"{9.0, 5.0}"
848,Do not know,Do not know,"{9.0, 5.0}"
849,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
850,Do not know,Do not know,"{9.0, 5.0}"
851,Do not know,Do not know,"{1.0, 2.0}"
852,Do not know,Do not know,"{1.0, 3.0, 5.0}"
853,Yes,Yes,{0.0}
854,Do not know,Do not know,"{9.0, 3.0, 5.0}"
855,Yes,Yes,{0.0}
856,Yes,Yes,{0.0}
857,Do not know,Do not know,"{1.0, 2.0, 7.0}"
858,Do not know,Do not know,"{1.0, 2.0, 7.0}"
859,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
860,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
861,Yes,Yes,{6.0}
862,Do not know,Do not know,"{1.0, 4.0, 5.0, 6.0, 7.0, 8.0}"
863,Do not know,Do not know,"{0.0, 4.0, 6.0}"
864,Do not know,Do not know,"{8.0, 1.0, 2.0, 7.0}"
865,Yes,Yes,{0.0}
866,Do not know,Do not know,"{1.0, 2.0, 7.0}"
867,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
868,Yes,Yes,{5.0}
869,Do not know,Do not know,"{9.0, 4.0}"
870,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
871,Do not know,Do not know,"{1.0, 4.0, 9.0, 7.0}"
872,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
873,Do not know,Do not know,"{9.0, 3.0, 5.0}"
874,Do not know,Do not know,"{9.0, 3.0}"
875,Do not know,Do not know,"{9.0, 4.0}"
876,Do not know,Do not know,"{8.0, 5.0, 7.0}"
877,Do not know,Do not know,"{1.0, 2.0}"
878,Do not know,Do not know,"{1.0, 2.0, 7.0}"
879,Do not know,Do not know,"{1.0, 2.0, 7.0}"
880,Do not know,Do not know,"{1.0, 9.0}"
881,Do not know,Do not know,"{9.0, 5.0}"
882,Do not know,Do not know,"{1.0, 4.0, 9.0, 7.0}"
883,Do not know,Do not know,"{5.0, 6.0}"
884,Do not know,Do not know,"{9.0, 5.0}"
885,Yes,Yes,{0.0}
886,Do not know,Do not know,"{1.0, 2.0, 7.0}"
887,Do not know,Do not know,"{9.0, 3.0, 5.0}"
888,Yes,Yes,{4.0}
889,Do not know,Do not know,"{1.0, 2.0, 7.0}"
890,Yes,Yes,{8.0}
891,Yes,Yes,{8.0}
892,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
893,Do not know,Do not know,"{0.0, 8.0, 4.0, 6.0}"
894,Do not know,Do not know,"{8.0, 5.0}"
895,Do not know,Do not know,"{1.0, 2.0}"
896,Do not know,Do not know,"{1.0, 2.0, 7.0}"
897,Do not know,Do not know,"{1.0, 3.0, 5.0}"
898,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
899,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
900,Do not know,Do not know,"{0.0, 8.0, 6.0}"
901,Do not know,Do not know,"{9.0, 3.0, 4.0}"
902,Do not know,Do not know,"{9.0, 4.0}"
903,Do not know,Do not know,"{1.0, 3.0, 5.0}"
904,Yes,Yes,{1.0}
905,Yes,Yes,{8.0}
906,Do not know,Do not know,"{9.0, 5.0}"
907,Do not know,Do not know,"{9.0, 4.0, 7.0}"
908,Do not know,Do not know,"{5.0, 6.0}"
909,Do not know,Do not know,"{1.0, 2.0, 7.0}"
910,Yes,Yes,{8.0}
911,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
912,Yes,Yes,{8.0}
913,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
914,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
915,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
916,Do not know,Do not know,"{1.0, 3.0, 9.0}"
917,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
918,Yes,Yes,{0.0}
919,Yes,Yes,{4.0}
920,Yes,Yes,{8.0}
921,Do not know,Do not know,"{8.0, 5.0}"
922,Yes,Yes,{0.0}
923,Yes,Yes,{6.0}
924,Do not know,Do not know,"{0.0, 8.0, 6.0}"
925,Yes,Yes,{8.0}
926,Yes,Yes,{0.0}
927,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
928,Yes,Yes,{3.0}
929,Do not know,Do not know,"{9.0, 4.0}"
930,Yes,Yes,{4.0}
931,Yes,Yes,{0.0}
932,Yes,Yes,{6.0}
933,Do not know,Do not know,"{1.0, 2.0}"
934,Do not know,Do not know,"{9.0, 3.0, 5.0}"
935,Do not know,Do not know,"{1.0, 7.0}"
936,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
937,Do not know,Do not know,"{1.0, 3.0, 5.0}"
938,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
939,Do not know,Do not know,"{1.0, 2.0, 7.0}"
940,Do not know,Do not know,"{8.0, 5.0}"
941,Yes,Yes,{9.0}
942,Do not know,Do not know,"{1.0, 2.0, 3.0, 5.0, 9.0}"
943,Do not know,Do not know,"{1.0, 2.0, 3.0}"
944,Yes,Yes,{4.0}
945,Do not know,Do not know,"{1.0, 2.0, 7.0}"
946,Do not know,Do not know,"{8.0, 5.0}"
947,Do not know,Do not know,"{9.0, 3.0, 4.0, 5.0}"
948,Do not know,Do not know,"{9.0, 4.0}"
949,Yes,Yes,{1.0}
950,Yes,Yes,{8.0}
951,Yes,Yes,{4.0}
952,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
953,Do not know,Do not know,"{8.0, 1.0, 2.0, 7.0}"
954,Yes,Yes,{0.0}
955,Do not know,Do not know,"{1.0, 3.0, 5.0, 7.0, 9.0}"
956,Do not know,Do not know,"{1.0, 2.0, 7.0}"
957,Yes,Yes,{6.0}
958,Do not know,Do not know,"{9.0, 3.0, 5.0}"
959,Yes,Yes,{8.0}
960,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
961,Yes,Yes,{4.0}
962,Do not know,Do not know,"{9.0, 4.0}"
963,Do not know,Do not know,"{9.0, 4.0}"
964,Yes,Yes,{6.0}
965,Do not know,Do not know,"{2.0, 7.0}"
966,Do not know,Do not know,"{8.0, 5.0, 7.0}"
967,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
968,Do not know,Do not know,"{1.0, 2.0, 7.0}"
969,Do not know,Do not know,"{9.0, 5.0}"
970,Do not know,Do not know,"{1.0, 2.0}"
971,Do not know,Do not know,"{1.0, 2.0, 7.0}"
972,Yes,Yes,{8.0}
973,Do not know,Do not know,"{1.0, 2.0, 7.0}"
974,Yes,Yes,{9.0}
975,Do not know,Do not know,"{1.0, 2.0}"
976,Do not know,Do not know,"{8.0, 5.0, 6.0, 7.0}"
977,Yes,Yes,{8.0}
978,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
979,Yes,Yes,{8.0}
980,Do not know,Do not know,"{8.0, 5.0}"
981,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
982,Yes,Yes,{0.0}
983,Yes,Yes,{6.0}
984,Yes,Yes,{6.0}
985,Do not know,Do not know,"{9.0, 3.0, 5.0, 6.0}"
986,Do not know,Do not know,"{0.0, 6.0}"
987,Do not know,Do not know,"{1.0, 2.0, 7.0}"
988,Do not know,Do not know,"{1.0, 3.0, 9.0, 7.0}"
989,Yes,Yes,{6.0}
990,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
991,Do not know,Do not know,"{9.0, 4.0, 5.0}"
992,Do not know,Do not know,"{0.0, 8.0}"
993,Do not know,Do not know,"{0.0, 6.0}"
994,Do not know,Do not know,"{5.0, 6.0}"
995,Do not know,Do not know,"{8.0, 5.0}"
996,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
997,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 6.0, 9.0}"
998,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
999,Yes,Yes,{4.0}
1000,Do not know,Do not know,"{9.0, 3.0, 4.0, 5.0}"
1001,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1002,Do not know,Do not know,"{1.0, 6.0}"
1003,Yes,Yes,{6.0}
1004,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
1005,Do not know,Do not know,"{8.0, 5.0, 7.0}"
1006,Do not know,Do not know,"{1.0, 3.0, 4.0, 7.0}"
1007,Yes,Yes,{8.0}
1008,Yes,Yes,{0.0}
1009,Do not know,Do not know,"{1.0, 2.0, 7.0}"
1010,Do not know,Do not know,"{1.0, 2.0, 7.0}"
1011,Do not know,Do not know,"{1.0, 5.0, 9.0}"
1012,Yes,Yes,{9.0}
1013,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
1014,Do not know,Do not know,"{1.0, 3.0, 9.0}"
1015,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
1016,Yes,Yes,{0.0}
1017,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1018,Do not know,Do not know,"{1.0, 2.0}"
1019,Yes,Yes,{0.0}
1020,Do not know,Do not know,"{5.0, 6.0}"
1021,Yes,Yes,{0.0}
1022,Do not know,Do not know,"{0.0, 8.0}"
1023,Do not know,Do not know,"{5.0, 6.0}"
1024,Yes,Yes,{4.0}
1025,Do not know,Do not know,"{1.0, 3.0, 7.0}"
1026,Do not know,Do not know,"{2.0, 7.0}"
1027,Do not know,Do not know,"{5.0, 6.0}"
1028,Do not know,Do not know,"{5.0, 6.0}"
1029,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0, 9.0}"
1030,Do not know,Do not know,"{1.0, 3.0, 5.0}"
1031,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1032,Yes,Yes,{6.0}
1033,Do not know,Do not know,"{9.0, 5.0}"
1034,Do not know,Do not know,"{1.0, 4.0, 9.0, 7.0}"
1035,Do not know,Do not know,"{8.0, 5.0}"
1036,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1037,Do not know,Do not know,"{1.0, 2.0}"
1038,Do not know,Do not know,"{4.0, 6.0}"
1039,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1040,Do not know,Do not know,"{9.0, 5.0}"
1041,Yes,Yes,{0.0}
1042,Do not know,Do not know,"{0.0, 6.0}"
1043,Do not know,Do not know,"{0.0, 4.0, 6.0}"
1044,Do not know,Do not know,"{9.0, 4.0}"
1045,Do not know,Do not know,"{1.0, 2.0, 7.0}"
1046,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1047,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
1048,Do not know,Do not know,"{9.0, 5.0}"
1049,Yes,Yes,{4.0}
1050,Do not know,Do not know,"{1.0, 2.0, 3.0, 7.0}"
1051,Do not know,Do not know,"{9.0, 4.0}"
1052,Do not know,Do not know,"{2.0, 7.0}"
1053,Do not know,Do not know,"{1.0, 2.0, 7.0}"
1054,Yes,Yes,{0.0}
1055,Do not know,Do not know,"{1.0, 2.0}"
1056,Do not know,Do not know,"{1.0, 2.0, 3.0, 4.0, 7.0, 9.0}"
1057,Do not know,Do not know,"{9.0, 4.0}"
1058,Do not know,Do not know,"{9.0, 3.0, 5.0}"
