,Robust,Stable,Classification
851,Yes,Yes,{2.0}
852,Yes,Yes,{3.0}
853,Yes,Yes,{0.0}
854,Do not know,Do not know,"{3.0, 5.0}"
855,Yes,Yes,{0.0}
856,Yes,Yes,{0.0}
857,Yes,Yes,{7.0}
858,Yes,Yes,{2.0}
859,Yes,Yes,{3.0}
860,Yes,Yes,{1.0}
861,Yes,Yes,{6.0}
862,Yes,Yes,{6.0}
863,Yes,Yes,{6.0}
864,Yes,Yes,{1.0}
865,Yes,Yes,{0.0}
866,Yes,Yes,{7.0}
867,Yes,Yes,{1.0}
868,Yes,Yes,{5.0}
869,Yes,Yes,{4.0}
870,Yes,Yes,{3.0}
871,Yes,Yes,{9.0}
872,Yes,Yes,{3.0}
873,Yes,Yes,{5.0}
874,Yes,Yes,{9.0}
875,Yes,Yes,{4.0}
876,Yes,Yes,{8.0}
877,Yes,Yes,{2.0}
878,Yes,Yes,{2.0}
879,Yes,Yes,{2.0}
880,Yes,Yes,{9.0}
881,Yes,Yes,{5.0}
882,Do not know,Do not know,"{1.0, 7.0}"
883,Yes,Yes,{5.0}
884,Yes,Yes,{5.0}
885,Yes,Yes,{0.0}
886,Yes,Yes,{2.0}
887,Yes,Yes,{9.0}
888,Yes,Yes,{4.0}
889,Yes,Yes,{2.0}
890,Yes,Yes,{8.0}
891,Yes,Yes,{8.0}
892,Do not know,Do not know,"{1.0, 7.0}"
893,Do not know,Do not know,"{0.0, 6.0}"
894,Yes,Yes,{8.0}
895,Yes,Yes,{1.0}
896,Yes,Yes,{1.0}
897,Yes,Yes,{3.0}
898,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
899,Yes,Yes,{2.0}
900,Yes,Yes,{0.0}
901,Yes,Yes,{4.0}
902,Yes,Yes,{4.0}
903,Yes,Yes,{3.0}
904,Yes,Yes,{1.0}
905,Yes,Yes,{8.0}
906,Yes,Yes,{5.0}
907,Yes,Yes,{4.0}
908,Yes,Yes,{5.0}
909,Yes,Yes,{2.0}
910,Yes,Yes,{8.0}
911,Yes,Yes,{3.0}
912,Yes,Yes,{8.0}
913,Yes,Yes,{2.0}
914,Yes,Yes,{3.0}
915,Yes,Yes,{1.0}
916,Yes,Yes,{3.0}
917,Yes,Yes,{1.0}
918,Yes,Yes,{0.0}
919,Yes,Yes,{4.0}
920,Yes,Yes,{8.0}
921,Yes,Yes,{8.0}
922,Yes,Yes,{0.0}
923,Yes,Yes,{6.0}
924,Yes,Yes,{0.0}
925,Yes,Yes,{8.0}
926,Yes,Yes,{0.0}
927,Yes,Yes,{3.0}
928,Yes,Yes,{3.0}
929,Yes,Yes,{4.0}
930,Yes,Yes,{4.0}
931,Yes,Yes,{0.0}
932,Yes,Yes,{6.0}
933,Yes,Yes,{2.0}
934,Yes,Yes,{3.0}
935,Yes,Yes,{1.0}
936,Yes,Yes,{3.0}
937,Yes,Yes,{3.0}
938,Yes,Yes,{1.0}
939,Yes,Yes,{2.0}
940,Yes,Yes,{5.0}
941,Yes,Yes,{9.0}
942,Yes,Yes,{1.0}
943,Yes,Yes,{1.0}
944,Yes,Yes,{4.0}
945,No,Yes,{2.0}
946,Yes,Yes,{8.0}
947,Yes,Yes,{9.0}
948,Yes,Yes,{4.0}
949,Yes,Yes,{1.0}
950,Yes,Yes,{8.0}
951,Yes,Yes,{4.0}
952,Yes,Yes,{1.0}
953,Yes,Yes,{7.0}
954,Yes,Yes,{0.0}
955,Yes,Yes,{3.0}
956,Yes,Yes,{1.0}
957,Yes,Yes,{6.0}
958,Yes,Yes,{5.0}
959,Yes,Yes,{8.0}
960,Yes,Yes,{2.0}
961,Yes,Yes,{4.0}
962,Yes,Yes,{4.0}
963,Yes,Yes,{9.0}
964,Yes,Yes,{6.0}
965,Yes,Yes,{7.0}
966,Yes,Yes,{8.0}
967,Yes,Yes,{2.0}
968,Yes,Yes,{2.0}
969,Yes,Yes,{9.0}
970,Yes,Yes,{2.0}
971,Yes,Yes,{2.0}
972,Yes,Yes,{8.0}
973,Yes,Yes,{2.0}
974,Yes,Yes,{9.0}
975,Yes,Yes,{1.0}
976,Yes,Yes,{5.0}
977,Yes,Yes,{8.0}
978,Yes,Yes,{1.0}
979,Yes,Yes,{8.0}
980,Yes,Yes,{8.0}
981,Yes,Yes,{3.0}
982,Yes,Yes,{0.0}
983,Yes,Yes,{6.0}
984,Yes,Yes,{6.0}
985,Yes,Yes,{5.0}
986,Yes,Yes,{0.0}
987,Yes,Yes,{2.0}
988,Yes,Yes,{3.0}
989,Yes,Yes,{6.0}
990,Do not know,Do not know,"{1.0, 2.0}"
991,Yes,Yes,{9.0}
992,Yes,Yes,{0.0}
993,Yes,Yes,{6.0}
994,Yes,Yes,{5.0}
995,Yes,Yes,{5.0}
996,Yes,Yes,{3.0}
997,Yes,Yes,{4.0}
998,Do not know,Do not know,"{1.0, 2.0}"
999,Yes,Yes,{4.0}
1000,Yes,Yes,{9.0}
1001,Yes,Yes,{2.0}
1002,Yes,Yes,{6.0}
1003,Yes,Yes,{6.0}
1004,Yes,Yes,{3.0}
1005,Yes,Yes,{5.0}
1006,Yes,Yes,{1.0}
1007,Yes,Yes,{8.0}
1008,Yes,Yes,{0.0}
1009,Yes,Yes,{2.0}
1010,Yes,Yes,{2.0}
1011,Yes,Yes,{9.0}
1012,Yes,Yes,{9.0}
1013,Yes,Yes,{3.0}
1014,Yes,Yes,{3.0}
1015,Yes,Yes,{3.0}
1016,Yes,Yes,{0.0}
1017,Yes,Yes,{1.0}
1018,Yes,Yes,{1.0}
1019,Yes,Yes,{0.0}
1020,Yes,Yes,{5.0}
1021,Yes,Yes,{0.0}
1022,Yes,Yes,{8.0}
1023,Yes,Yes,{5.0}
1024,Yes,Yes,{4.0}
1025,Yes,Yes,{1.0}
1026,Yes,Yes,{7.0}
1027,Yes,Yes,{5.0}
1028,Yes,Yes,{5.0}
1029,Yes,Yes,{3.0}
1030,Yes,Yes,{3.0}
1031,Yes,Yes,{2.0}
1032,Yes,Yes,{6.0}
1033,Yes,Yes,{5.0}
1034,Do not know,Do not know,"{1.0, 7.0}"
1035,Yes,Yes,{8.0}
1036,Yes,Yes,{7.0}
1037,Yes,Yes,{2.0}
1038,Yes,Yes,{6.0}
1039,Yes,Yes,{1.0}
1040,Yes,Yes,{5.0}
1041,Yes,Yes,{0.0}
1042,Yes,Yes,{6.0}
1043,Yes,Yes,{6.0}
1044,Yes,Yes,{4.0}
1045,Yes,Yes,{2.0}
1046,Yes,Yes,{2.0}
1047,Yes,Yes,{3.0}
1048,Yes,Yes,{9.0}
1049,Yes,Yes,{4.0}
1050,Yes,Yes,{2.0}
1051,Yes,Yes,{9.0}
1052,Yes,Yes,{7.0}
1053,Yes,Yes,{2.0}
1054,Yes,Yes,{0.0}
1055,Yes,Yes,{2.0}
1056,Yes,Yes,{1.0}
1057,Yes,Yes,{4.0}
1058,Yes,Yes,{5.0}
1059,Yes,Yes,{5.0}
1060,Yes,Yes,{3.0}
1061,Yes,Yes,{7.0}
1062,Yes,Yes,{3.0}
1063,Yes,Yes,{0.0}
1064,Yes,Yes,{4.0}
1065,Yes,Yes,{0.0}
1066,Yes,Yes,{0.0}
1067,Do not know,Do not know,"{1.0, 3.0}"
1068,Yes,Yes,{4.0}
1069,Yes,Yes,{8.0}
1070,Yes,Yes,{7.0}
1071,Yes,Yes,{1.0}
1072,Yes,Yes,{0.0}
1073,Yes,Yes,{0.0}
1074,Yes,Yes,{9.0}
1075,Yes,Yes,{8.0}
1076,Yes,Yes,{9.0}
1077,Do not know,Do not know,"{1.0, 2.0}"
1078,Yes,Yes,{7.0}
1079,Yes,Yes,{3.0}
1080,Yes,Yes,{5.0}
1081,Yes,Yes,{1.0}
1082,Yes,Yes,{6.0}
1083,Yes,Yes,{0.0}
1084,Yes,Yes,{5.0}
1085,Yes,Yes,{5.0}
1086,Yes,Yes,{8.0}
1087,Yes,Yes,{7.0}
1088,Yes,Yes,{9.0}
1089,Yes,Yes,{5.0}
1090,Yes,Yes,{7.0}
1091,Yes,Yes,{2.0}
1092,Yes,Yes,{8.0}
1093,Yes,Yes,{9.0}
1094,Yes,Yes,{6.0}
1095,Yes,Yes,{4.0}
1096,Yes,Yes,{7.0}
1097,Yes,Yes,{1.0}
1098,Yes,Yes,{2.0}
1099,Yes,Yes,{7.0}
1100,Yes,Yes,{2.0}
1101,Yes,Yes,{7.0}
1102,Yes,Yes,{6.0}
1103,Yes,Yes,{2.0}
1104,Yes,Yes,{8.0}
1105,Yes,Yes,{3.0}
1106,Yes,Yes,{1.0}
1107,Yes,Yes,{0.0}
1108,Yes,Yes,{2.0}
1109,Yes,Yes,{1.0}
1110,Yes,Yes,{9.0}
1111,Yes,Yes,{5.0}
1112,Yes,Yes,{0.0}
1113,Yes,Yes,{9.0}
1114,Yes,Yes,{1.0}
1115,Yes,Yes,{6.0}
1116,Yes,Yes,{8.0}
1117,Yes,Yes,{1.0}
1118,Yes,Yes,{2.0}
1119,Yes,Yes,{4.0}
1120,Yes,Yes,{1.0}
1121,Yes,Yes,{4.0}
1122,Yes,Yes,{6.0}
1123,No,Yes,{4.0}
1124,Yes,Yes,{8.0}
1125,Yes,Yes,{7.0}
1126,Yes,Yes,{9.0}
1127,Yes,Yes,{2.0}
1128,Yes,Yes,{7.0}
1129,Yes,Yes,{8.0}
1130,Do not know,Do not know,"{1.0, 3.0, 5.0, 9.0}"
1131,Yes,Yes,{3.0}
1132,Yes,Yes,{3.0}
1133,Yes,Yes,{2.0}
1134,Yes,Yes,{8.0}
1135,Yes,Yes,{9.0}
1136,Yes,Yes,{3.0}
1137,Yes,Yes,{9.0}
1138,Yes,Yes,{5.0}
1139,Yes,Yes,{8.0}
1140,Yes,Yes,{4.0}
1141,Yes,Yes,{4.0}
1142,Yes,Yes,{7.0}
1143,Yes,Yes,{3.0}
1144,Yes,Yes,{6.0}
1145,Yes,Yes,{5.0}
1146,Yes,Yes,{7.0}
1147,Yes,Yes,{2.0}
1148,Yes,Yes,{7.0}
1149,Yes,Yes,{8.0}
1150,Yes,Yes,{9.0}
1151,Yes,Yes,{7.0}
1152,Yes,Yes,{8.0}
1153,Yes,Yes,{0.0}
1154,Yes,Yes,{8.0}
1155,Yes,Yes,{6.0}
1156,Yes,Yes,{4.0}
1157,Yes,Yes,{1.0}
1158,Yes,Yes,{6.0}
1159,Yes,Yes,{0.0}
1160,Yes,Yes,{4.0}
1161,Yes,Yes,{4.0}
1162,Yes,Yes,{3.0}
1163,Yes,Yes,{3.0}
1164,Yes,Yes,{1.0}
1165,Yes,Yes,{3.0}
1166,Yes,Yes,{2.0}
1167,Yes,Yes,{8.0}
1168,Yes,Yes,{8.0}
1169,Yes,Yes,{6.0}
1170,Yes,Yes,{5.0}
1171,Yes,Yes,{5.0}
1172,Yes,Yes,{2.0}
1173,Yes,Yes,{4.0}
1174,Yes,Yes,{1.0}
1175,Yes,Yes,{0.0}
1176,Yes,Yes,{9.0}
1177,Yes,Yes,{6.0}
1178,Yes,Yes,{2.0}
1179,Yes,Yes,{7.0}
1180,Yes,Yes,{2.0}
1181,Yes,Yes,{2.0}
1182,Yes,Yes,{2.0}
1183,Yes,Yes,{2.0}
1184,Yes,Yes,{7.0}
1185,Yes,Yes,{6.0}
1186,Yes,Yes,{9.0}
1187,Yes,Yes,{0.0}
1188,Yes,Yes,{2.0}
1189,Yes,Yes,{3.0}
1190,Yes,Yes,{2.0}
1191,Yes,Yes,{6.0}
1192,Do not know,Do not know,"{1.0, 2.0, 7.0}"
1193,Yes,Yes,{3.0}
1194,Yes,Yes,{7.0}
1195,Yes,Yes,{2.0}
1196,Yes,Yes,{8.0}
1197,Yes,Yes,{3.0}
1198,Yes,Yes,{4.0}
1199,Yes,Yes,{8.0}
1200,Yes,Yes,{6.0}
1201,Yes,Yes,{5.0}
1202,Yes,Yes,{7.0}
1203,Yes,Yes,{1.0}
1204,Yes,Yes,{1.0}
1205,Yes,Yes,{4.0}
1206,Yes,Yes,{8.0}
1207,Yes,Yes,{9.0}
1208,Yes,Yes,{7.0}
1209,Yes,Yes,{2.0}
1210,No,Yes,{6.0}
1211,Yes,Yes,{5.0}
1212,Yes,Yes,{4.0}
1213,Yes,Yes,{6.0}
1214,Yes,Yes,{2.0}
1215,Yes,Yes,{4.0}
1216,Yes,Yes,{9.0}
1217,Yes,Yes,{1.0}
1218,Yes,Yes,{4.0}
1219,Yes,Yes,{4.0}
1220,Yes,Yes,{8.0}
1221,Yes,Yes,{2.0}
1222,Yes,Yes,{7.0}
1223,Yes,Yes,{0.0}
1224,Yes,Yes,{7.0}
1225,Yes,Yes,{6.0}
1226,Yes,Yes,{2.0}
1227,Yes,Yes,{3.0}
1228,Yes,Yes,{4.0}
1229,Yes,Yes,{1.0}
1230,Yes,Yes,{3.0}
1231,Yes,Yes,{3.0}
1232,Yes,Yes,{4.0}
1233,Do not know,Do not know,"{1.0, 2.0}"
1234,Yes,Yes,{0.0}
1235,Yes,Yes,{5.0}
1236,Yes,Yes,{2.0}
1237,Yes,Yes,{5.0}
1238,Yes,Yes,{6.0}
1239,Yes,Yes,{5.0}
1240,Yes,Yes,{2.0}
1241,Do not know,Do not know,"{1.0, 2.0}"
1242,Yes,Yes,{2.0}
1243,Yes,Yes,{2.0}
1244,Yes,Yes,{8.0}
1245,Yes,Yes,{0.0}
1246,Yes,Yes,{2.0}
1247,Do not know,Do not know,"{8.0, 7.0}"
1248,Yes,Yes,{0.0}
1249,Yes,Yes,{0.0}
1250,Yes,Yes,{9.0}
1251,Yes,Yes,{6.0}
1252,Yes,Yes,{1.0}
1253,Yes,Yes,{0.0}
1254,Yes,Yes,{6.0}
1255,Do not know,Do not know,"{1.0, 2.0}"
1256,Yes,Yes,{7.0}
1257,Yes,Yes,{2.0}
1258,Do not know,Do not know,"{9.0, 3.0}"
1259,Do not know,Do not know,"{1.0, 2.0}"
1260,Do not know,Do not know,"{9.0, 3.0, 5.0}"
1261,Yes,Yes,{7.0}
1262,Yes,Yes,{2.0}
1263,Yes,Yes,{4.0}
1264,Yes,Yes,{6.0}
1265,Do not know,Do not know,"{9.0, 3.0}"
1266,Do not know,Do not know,"{1.0, 2.0}"
1267,Yes,Yes,{3.0}
1268,Yes,Yes,{3.0}
1269,Yes,Yes,{5.0}
1270,Yes,Yes,{2.0}
1271,Yes,Yes,{8.0}
1272,Yes,Yes,{5.0}
1273,Yes,Yes,{0.0}
1274,Yes,Yes,{5.0}
1275,Yes,Yes,{3.0}
1276,Yes,Yes,{7.0}
1277,Yes,Yes,{1.0}
1278,Yes,Yes,{3.0}
1279,Yes,Yes,{3.0}
1280,Yes,Yes,{3.0}
1281,Yes,Yes,{7.0}
1282,Yes,Yes,{3.0}
1283,Yes,Yes,{0.0}
1284,Yes,Yes,{6.0}
1285,Yes,Yes,{2.0}
1286,Yes,Yes,{0.0}
1287,Yes,Yes,{6.0}
1288,Yes,Yes,{0.0}
1289,Yes,Yes,{7.0}
1290,Yes,Yes,{6.0}
1291,Yes,Yes,{3.0}
1292,Yes,Yes,{1.0}
1293,Yes,Yes,{8.0}
1294,No,Yes,{2.0}
1295,Yes,Yes,{4.0}
1296,Yes,Yes,{8.0}
1297,Yes,Yes,{7.0}
1298,Yes,Yes,{8.0}
1299,Yes,Yes,{7.0}
1300,Do not know,Do not know,"{9.0, 5.0}"
1301,Yes,Yes,{6.0}
1302,Yes,Yes,{7.0}
1303,Yes,Yes,{7.0}
1304,Do not know,Do not know,"{1.0, 7.0}"
1305,Yes,Yes,{6.0}
1306,Yes,Yes,{7.0}
1307,Yes,Yes,{9.0}
1308,Yes,Yes,{8.0}
1309,Yes,Yes,{3.0}
1310,Yes,Yes,{0.0}
1311,Yes,Yes,{2.0}
1312,Yes,Yes,{4.0}
1313,Yes,Yes,{3.0}
1314,Yes,Yes,{8.0}
1315,Yes,Yes,{7.0}
1316,Yes,Yes,{8.0}
1317,No,Do not know,"{8.0, 6.0}"
1318,Yes,Yes,{7.0}
1319,Yes,Yes,{5.0}
1320,Yes,Yes,{8.0}
1321,Yes,Yes,{0.0}
1322,Yes,Yes,{9.0}
1323,Yes,Yes,{1.0}
1324,Yes,Yes,{0.0}
1325,Yes,Yes,{5.0}
1326,Yes,Yes,{3.0}
1327,Yes,Yes,{1.0}
1328,Yes,Yes,{1.0}
1329,Yes,Yes,{2.0}
1330,Yes,Yes,{7.0}
1331,Yes,Yes,{6.0}
1332,Yes,Yes,{5.0}
1333,Yes,Yes,{0.0}
1334,Yes,Yes,{9.0}
1335,Yes,Yes,{4.0}
1336,Yes,Yes,{1.0}
1337,Yes,Yes,{7.0}
1338,Yes,Yes,{5.0}
1339,Yes,Yes,{5.0}
1340,Yes,Yes,{5.0}
1341,Yes,Yes,{2.0}
1342,Yes,Yes,{2.0}
1343,Yes,Yes,{3.0}
1344,Yes,Yes,{4.0}
1345,Yes,Yes,{4.0}
1346,Yes,Yes,{1.0}
1347,Yes,Yes,{4.0}
1348,Yes,Yes,{8.0}
1349,Yes,Yes,{6.0}
1350,Yes,Yes,{7.0}
1351,Do not know,Do not know,"{9.0, 5.0}"
1352,Yes,Yes,{5.0}
1353,Yes,Yes,{3.0}
1354,Yes,Yes,{9.0}
1355,Yes,Yes,{7.0}
1356,Yes,Yes,{2.0}
1357,Yes,Yes,{8.0}
1358,Yes,Yes,{4.0}
1359,Yes,Yes,{9.0}
1360,Yes,Yes,{0.0}
1361,Yes,Yes,{2.0}
1362,Yes,Yes,{0.0}
1363,Yes,Yes,{5.0}
1364,Yes,Yes,{1.0}
1365,Do not know,Do not know,"{1.0, 7.0}"
1366,Yes,Yes,{4.0}
1367,Yes,Yes,{1.0}
1368,Yes,Yes,{3.0}
1369,Yes,Yes,{0.0}
1370,Yes,Yes,{4.0}
1371,Yes,Yes,{7.0}
1372,Yes,Yes,{3.0}
1373,Yes,Yes,{1.0}
1374,Yes,Yes,{0.0}
1375,Yes,Yes,{1.0}
1376,Yes,Yes,{7.0}
1377,Yes,Yes,{9.0}
1378,Yes,Yes,{9.0}
1379,Yes,Yes,{6.0}
1380,Yes,Yes,{7.0}
1381,Yes,Yes,{6.0}
1382,Yes,Yes,{7.0}
1383,Yes,Yes,{8.0}
1384,Yes,Yes,{1.0}
1385,Yes,Yes,{2.0}
1386,Yes,Yes,{0.0}
1387,Yes,Yes,{4.0}
1388,Yes,Yes,{9.0}
1389,Yes,Yes,{7.0}
1390,Yes,Yes,{9.0}
1391,Yes,Yes,{7.0}
1392,Yes,Yes,{0.0}
1393,Yes,Yes,{5.0}
1394,Yes,Yes,{8.0}
1395,Yes,Yes,{6.0}
1396,Yes,Yes,{2.0}
1397,Yes,Yes,{8.0}
1398,Yes,Yes,{4.0}
1399,Yes,Yes,{7.0}
1400,Yes,Yes,{7.0}
1401,Yes,Yes,{4.0}
1402,Yes,Yes,{3.0}
1403,Yes,Yes,{0.0}
1404,Yes,Yes,{2.0}
1405,Yes,Yes,{2.0}
1406,Yes,Yes,{8.0}
1407,Yes,Yes,{1.0}
1408,Yes,Yes,{3.0}
1409,Yes,Yes,{8.0}
1410,Yes,Yes,{5.0}
1411,Yes,Yes,{6.0}
1412,Yes,Yes,{8.0}
1413,Yes,Yes,{1.0}
1414,Yes,Yes,{9.0}
1415,Yes,Yes,{2.0}
1416,Yes,Yes,{5.0}
1417,Yes,Yes,{4.0}
1418,Do not know,Do not know,"{1.0, 9.0}"
1419,Yes,Yes,{3.0}
1420,Yes,Yes,{8.0}
1421,Yes,Yes,{0.0}
1422,Yes,Yes,{5.0}
1423,Yes,Yes,{6.0}
1424,Yes,Yes,{0.0}
1425,Yes,Yes,{1.0}
1426,Yes,Yes,{4.0}
1427,Yes,Yes,{7.0}
1428,Yes,Yes,{1.0}
1429,Yes,Yes,{5.0}
1430,Do not know,Do not know,"{9.0, 5.0}"
1431,Yes,Yes,{2.0}
1432,Yes,Yes,{0.0}
1433,Yes,Yes,{8.0}
1434,Yes,Yes,{3.0}
1435,Yes,Yes,{0.0}
1436,Yes,Yes,{4.0}
1437,Yes,Yes,{0.0}
1438,Yes,Yes,{7.0}
1439,Yes,Yes,{8.0}
1440,Yes,Yes,{6.0}
1441,Yes,Yes,{8.0}
1442,Yes,Yes,{5.0}
1443,Yes,Yes,{2.0}
1444,Yes,Yes,{3.0}
1445,Yes,Yes,{0.0}
1446,Yes,Yes,{0.0}
1447,Yes,Yes,{0.0}
1448,Yes,Yes,{1.0}
1449,Yes,Yes,{9.0}
1450,Yes,Yes,{9.0}
1451,Yes,Yes,{2.0}
1452,Yes,Yes,{4.0}
1453,Yes,Yes,{7.0}
1454,Yes,Yes,{8.0}
1455,Yes,Yes,{3.0}
1456,Yes,Yes,{3.0}
1457,Yes,Yes,{0.0}
1458,Yes,Yes,{0.0}
1459,Yes,Yes,{2.0}
1460,Yes,Yes,{4.0}
1461,Yes,Yes,{9.0}
1462,Yes,Yes,{9.0}
1463,Yes,Yes,{3.0}
1464,Yes,Yes,{1.0}
1465,Yes,Yes,{8.0}
1466,Yes,Yes,{1.0}
1467,Yes,Yes,{0.0}
1468,Do not know,Do not know,"{9.0, 3.0}"
1469,Yes,Yes,{6.0}
1470,Do not know,Do not know,"{1.0, 2.0}"
1471,Yes,Yes,{2.0}
1472,Yes,Yes,{1.0}
1473,Yes,Yes,{7.0}
1474,Do not know,Do not know,"{1.0, 2.0}"
1475,Yes,Yes,{2.0}
1476,Yes,Yes,{9.0}
1477,Yes,Yes,{9.0}
1478,Yes,Yes,{8.0}
1479,Yes,Yes,{4.0}
1480,Yes,Yes,{6.0}
1481,Yes,Yes,{0.0}
1482,Yes,Yes,{4.0}
1483,Yes,Yes,{9.0}
1484,Yes,Yes,{1.0}
1485,Yes,Yes,{4.0}
1486,Yes,Yes,{4.0}
1487,Yes,Yes,{5.0}
1488,Yes,Yes,{8.0}
1489,Yes,Yes,{2.0}
1490,Yes,Yes,{2.0}
1491,Yes,Yes,{6.0}
1492,Yes,Yes,{7.0}
1493,Yes,Yes,{8.0}
1494,Yes,Yes,{2.0}
1495,Yes,Yes,{0.0}
1496,Yes,Yes,{0.0}
1497,Yes,Yes,{0.0}
1498,Yes,Yes,{3.0}
1499,Yes,Yes,{1.0}
1500,Yes,Yes,{5.0}
1501,Yes,Yes,{6.0}
1502,Yes,Yes,{8.0}
1503,Yes,Yes,{7.0}
1504,Yes,Yes,{4.0}
1505,Yes,Yes,{7.0}
1506,Yes,Yes,{3.0}
1507,Yes,Yes,{9.0}
1508,Yes,Yes,{7.0}
1509,Yes,Yes,{4.0}
1510,Yes,Yes,{1.0}
1511,Yes,Yes,{8.0}
1512,Yes,Yes,{4.0}
1513,Yes,Yes,{7.0}
1514,Yes,Yes,{4.0}
1515,Yes,Yes,{9.0}
1516,Yes,Yes,{9.0}
1517,Yes,Yes,{3.0}
1518,Yes,Yes,{0.0}
1519,Yes,Yes,{7.0}
1520,Yes,Yes,{7.0}
1521,Yes,Yes,{8.0}
1522,Yes,Yes,{7.0}
1523,Yes,Yes,{3.0}
1524,Yes,Yes,{2.0}
1525,Yes,Yes,{0.0}
1526,Yes,Yes,{5.0}
1527,Yes,Yes,{5.0}
1528,Yes,Yes,{8.0}
1529,Yes,Yes,{2.0}
1530,Yes,Yes,{4.0}
1531,Yes,Yes,{7.0}
1532,Yes,Yes,{3.0}
1533,Yes,Yes,{6.0}
1534,Yes,Yes,{9.0}
1535,Do not know,Do not know,"{1.0, 2.0}"
1536,Yes,Yes,{6.0}
1537,Yes,Yes,{3.0}
1538,Yes,Yes,{6.0}
1539,Yes,Yes,{2.0}
1540,Yes,Yes,{5.0}
1541,Yes,Yes,{9.0}
1542,Yes,Yes,{9.0}
1543,Yes,Yes,{9.0}
1544,Yes,Yes,{9.0}
1545,Yes,Yes,{5.0}
1546,Yes,Yes,{7.0}
1547,Yes,Yes,{2.0}
1548,Yes,Yes,{7.0}
1549,Yes,Yes,{6.0}
1550,Yes,Yes,{9.0}
1551,Yes,Yes,{4.0}
1552,Yes,Yes,{0.0}
1553,Yes,Yes,{4.0}
1554,Yes,Yes,{3.0}
1555,Yes,Yes,{8.0}
1556,Do not know,Do not know,"{1.0, 2.0}"
1557,Yes,Yes,{9.0}
1558,Yes,Yes,{5.0}
1559,Yes,Yes,{5.0}
1560,Yes,Yes,{3.0}
1561,Yes,Yes,{8.0}
1562,Yes,Yes,{3.0}
1563,Yes,Yes,{1.0}
1564,Yes,Yes,{6.0}
1565,Yes,Yes,{5.0}
1566,Yes,Yes,{6.0}
1567,Yes,Yes,{7.0}
1568,Yes,Yes,{7.0}
1569,Yes,Yes,{3.0}
1570,Yes,Yes,{2.0}
1571,Yes,Yes,{4.0}
1572,Yes,Yes,{4.0}
1573,Yes,Yes,{5.0}
1574,Yes,Yes,{1.0}
1575,Yes,Yes,{2.0}
1576,Yes,Yes,{4.0}
1577,Yes,Yes,{7.0}
1578,Yes,Yes,{3.0}
1579,Yes,Yes,{5.0}
1580,Yes,Yes,{5.0}
1581,Yes,Yes,{9.0}
1582,Yes,Yes,{6.0}
1583,Yes,Yes,{6.0}
1584,Yes,Yes,{9.0}
1585,Yes,Yes,{2.0}
1586,Yes,Yes,{8.0}
1587,Yes,Yes,{5.0}
1588,Yes,Yes,{5.0}
1589,Yes,Yes,{5.0}
1590,Yes,Yes,{0.0}
1591,Yes,Yes,{2.0}
1592,Yes,Yes,{3.0}
1593,Yes,Yes,{5.0}
1594,Yes,Yes,{1.0}
1595,Yes,Yes,{1.0}
1596,Yes,Yes,{0.0}
1597,Yes,Yes,{2.0}
1598,Yes,Yes,{3.0}
1599,Yes,Yes,{8.0}
1600,Yes,Yes,{4.0}
1601,Yes,Yes,{3.0}
1602,Yes,Yes,{0.0}
1603,Yes,Yes,{5.0}
1604,Yes,Yes,{0.0}
1605,Yes,Yes,{1.0}
1606,Yes,Yes,{4.0}
1607,Yes,Yes,{2.0}
1608,No,Yes,{7.0}
1609,Yes,Yes,{3.0}
1610,Yes,Yes,{1.0}
1611,Yes,Yes,{6.0}
1612,Yes,Yes,{4.0}
1613,Yes,Yes,{1.0}
1614,Yes,Yes,{1.0}
1615,Yes,Yes,{6.0}
1616,Yes,Yes,{3.0}
1617,Yes,Yes,{5.0}
1618,Yes,Yes,{5.0}
1619,Yes,Yes,{4.0}
1620,Yes,Yes,{1.0}
1621,Yes,Yes,{5.0}
1622,Yes,Yes,{4.0}
1623,Yes,Yes,{6.0}
1624,Yes,Yes,{4.0}
1625,Yes,Yes,{6.0}
1626,Yes,Yes,{5.0}
1627,Yes,Yes,{8.0}
1628,Yes,Yes,{2.0}
1629,Yes,Yes,{2.0}
1630,Yes,Yes,{0.0}
1631,Yes,Yes,{0.0}
1632,Yes,Yes,{7.0}
1633,Yes,Yes,{1.0}
1634,Yes,Yes,{1.0}
1635,Yes,Yes,{6.0}
1636,Do not know,Do not know,"{1.0, 2.0}"
1637,Yes,Yes,{3.0}
1638,Do not know,Do not know,"{9.0, 5.0}"
1639,Yes,Yes,{8.0}
1640,No,Yes,{2.0}
1641,Yes,Yes,{6.0}
1642,Yes,Yes,{7.0}
1643,Do not know,Do not know,"{1.0, 7.0}"
1644,Yes,Yes,{3.0}
1645,Yes,Yes,{4.0}
1646,Do not know,Do not know,"{1.0, 7.0}"
1647,Yes,Yes,{7.0}
1648,Yes,Yes,{6.0}
1649,Yes,Yes,{2.0}
1650,Yes,Yes,{7.0}
1651,Yes,Yes,{0.0}
1652,Yes,Yes,{2.0}
1653,Yes,Yes,{0.0}
1654,Yes,Yes,{5.0}
1655,Yes,Yes,{1.0}
1656,Yes,Yes,{6.0}
1657,Yes,Yes,{8.0}
1658,Yes,Yes,{3.0}
1659,Yes,Yes,{1.0}
1660,Yes,Yes,{5.0}
1661,Yes,Yes,{3.0}
