,Robust,Stable,Classification
957,No,No,"{0, 1}"
958,No,No,"{0, 1}"
959,No,No,"{0, 1}"
960,Yes,Yes,{0}
961,No,No,"{0, 1}"
962,No,No,"{0, 1}"
963,No,Yes,{0}
964,No,No,"{0, 1}"
965,No,No,"{0, 1}"
966,No,No,"{0, 1}"
967,Yes,Yes,{1}
968,No,No,"{0, 1}"
969,No,Yes,{1}
970,No,No,"{0, 1}"
971,No,No,"{0, 1}"
972,Yes,Yes,{1}
973,Yes,Yes,{0}
974,No,No,"{0, 1}"
975,No,No,"{0, 1}"
976,No,No,"{0, 1}"
977,Yes,Yes,{1}
978,Yes,Yes,{0}
979,No,No,"{0, 1}"
980,No,No,"{0, 1}"
981,No,Yes,{1}
982,No,No,"{0, 1}"
983,No,No,"{0, 1}"
984,No,No,"{0, 1}"
985,No,No,"{0, 1}"
986,No,No,"{0, 1}"
987,Yes,Yes,{1}
988,Yes,Yes,{1}
989,No,No,"{0, 1}"
990,Yes,Yes,{1}
991,No,No,"{0, 1}"
992,Yes,Yes,{1}
993,No,No,"{0, 1}"
994,No,No,"{0, 1}"
995,No,No,"{0, 1}"
996,No,No,"{0, 1}"
997,Yes,Yes,{0}
998,No,No,"{0, 1}"
999,No,No,"{0, 1}"
1000,No,No,"{0, 1}"
1001,No,No,"{0, 1}"
1002,No,No,"{0, 1}"
1003,No,No,"{0, 1}"
1004,No,No,"{0, 1}"
1005,No,No,"{0, 1}"
1006,No,No,"{0, 1}"
1007,No,No,"{0, 1}"
1008,No,No,"{0, 1}"
1009,No,Yes,{1}
1010,No,No,"{0, 1}"
1011,No,No,"{0, 1}"
1012,No,No,"{0, 1}"
1013,No,No,"{0, 1}"
1014,No,Yes,{1}
1015,No,No,"{0, 1}"
1016,Yes,Yes,{1}
1017,Yes,Yes,{1}
1018,Yes,Yes,{1}
1019,Yes,Yes,{1}
1020,Yes,Yes,{1}
1021,No,No,"{0, 1}"
1022,No,No,"{0, 1}"
1023,No,No,"{0, 1}"
1024,No,No,"{0, 1}"
1025,Yes,Yes,{0}
1026,No,No,"{0, 1}"
1027,No,Yes,{1}
1028,No,No,"{0, 1}"
1029,No,No,"{0, 1}"
1030,No,Yes,{0}
1031,No,No,"{0, 1}"
1032,Yes,Yes,{1}
1033,No,No,"{0, 1}"
1034,No,No,"{0, 1}"
1035,No,No,"{0, 1}"
1036,No,No,"{0, 1}"
1037,Yes,Yes,{1}
1038,Yes,Yes,{1}
1039,No,No,"{0, 1}"
1040,No,No,"{0, 1}"
1041,No,No,"{0, 1}"
1042,No,No,"{0, 1}"
1043,No,No,"{0, 1}"
1044,Yes,Yes,{1}
1045,No,No,"{0, 1}"
1046,No,No,"{0, 1}"
1047,Yes,Yes,{1}
1048,No,No,"{0, 1}"
1049,No,No,"{0, 1}"
1050,No,No,"{0, 1}"
1051,Yes,Yes,{1}
1052,No,No,"{0, 1}"
1053,No,No,"{0, 1}"
1054,No,No,"{0, 1}"
