,Robust,Stable,Classification
3528,No,Yes,{1}
3529,Yes,Yes,{1}
3530,Yes,Yes,{0}
3531,Yes,Yes,{0}
3532,No,Yes,{1}
3533,Yes,Yes,{0}
3534,Yes,Yes,{0}
3535,Yes,Yes,{0}
3536,Do not know,Do not know,"{0, 1}"
3537,Yes,Yes,{0}
3538,Yes,Yes,{0}
3539,Yes,Yes,{0}
3540,No,Yes,{0}
3541,Yes,Yes,{0}
3542,Yes,Yes,{0}
3543,Yes,Yes,{0}
3544,Yes,Yes,{0}
3545,Yes,Yes,{0}
3546,Yes,Yes,{0}
3547,Yes,Yes,{0}
3548,Do not know,Do not know,"{0, 1}"
3549,Yes,Yes,{0}
3550,No,Yes,{1}
3551,No,Yes,{1}
3552,Yes,Yes,{0}
3553,Yes,Yes,{0}
3554,Yes,Yes,{0}
3555,Yes,Yes,{1}
3556,Yes,Yes,{0}
3557,Yes,Yes,{0}
3558,Yes,Yes,{0}
3559,Yes,Yes,{0}
3560,No,Yes,{0}
3561,Yes,Yes,{0}
3562,Yes,Yes,{0}
3563,Yes,Yes,{1}
3564,Yes,Yes,{0}
3565,Yes,Yes,{0}
3566,Do not know,Do not know,"{0, 1}"
3567,Yes,Yes,{0}
3568,Yes,Yes,{0}
3569,No,Yes,{0}
3570,Yes,Yes,{0}
3571,Yes,Yes,{0}
3572,Yes,Yes,{1}
3573,Yes,Yes,{0}
3574,No,Yes,{0}
3575,Yes,Yes,{0}
3576,Do not know,Do not know,"{0, 1}"
3577,Yes,Yes,{0}
3578,No,Yes,{1}
3579,No,Yes,{0}
3580,No,Yes,{1}
3581,Yes,Yes,{0}
3582,Yes,Yes,{0}
3583,Yes,Yes,{0}
3584,Yes,Yes,{0}
3585,Yes,Yes,{0}
3586,No,Yes,{0}
3587,Yes,Yes,{0}
3588,No,Yes,{1}
3589,Yes,Yes,{0}
3590,No,Yes,{0}
3591,No,Yes,{0}
3592,Yes,Yes,{0}
3593,Yes,Yes,{0}
3594,No,Yes,{1}
3595,Yes,Yes,{1}
3596,Yes,Yes,{0}
3597,Yes,Yes,{0}
3598,Yes,Yes,{0}
3599,No,Yes,{0}
3600,Yes,Yes,{0}
3601,Yes,Yes,{0}
3602,Yes,Yes,{1}
3603,Yes,Yes,{0}
3604,Do not know,Do not know,"{0, 1}"
3605,Yes,Yes,{0}
3606,Yes,Yes,{0}
3607,Yes,Yes,{0}
3608,Yes,Yes,{0}
3609,Yes,Yes,{0}
3610,Yes,Yes,{0}
3611,Yes,Yes,{0}
3612,No,Yes,{1}
3613,Yes,Yes,{0}
3614,Yes,Yes,{0}
3615,Yes,Yes,{0}
3616,Do not know,Do not know,"{0, 1}"
3617,Yes,Yes,{0}
3618,Yes,Yes,{0}
3619,Yes,Yes,{0}
3620,Yes,Yes,{0}
3621,Do not know,Do not know,"{0, 1}"
3622,Yes,Yes,{1}
3623,No,Yes,{0}
3624,Do not know,Do not know,"{0, 1}"
3625,Yes,Yes,{0}
3626,Yes,Yes,{0}
3627,Yes,Yes,{0}
3628,Yes,Yes,{0}
3629,Yes,Yes,{0}
3630,Yes,Yes,{0}
3631,Yes,Yes,{0}
3632,Yes,Yes,{0}
3633,Yes,Yes,{0}
3634,Yes,Yes,{0}
3635,Yes,Yes,{0}
3636,Yes,Yes,{1}
3637,Yes,Yes,{1}
3638,No,Yes,{1}
3639,Yes,Yes,{0}
3640,Yes,Yes,{1}
3641,Yes,Yes,{0}
3642,Do not know,Do not know,"{0, 1}"
3643,Yes,Yes,{0}
3644,Yes,Yes,{0}
3645,No,Yes,{0}
3646,Do not know,Do not know,"{0, 1}"
3647,Do not know,Do not know,"{0, 1}"
3648,Yes,Yes,{0}
3649,Yes,Yes,{1}
3650,Yes,Yes,{0}
3651,Yes,Yes,{0}
3652,Yes,Yes,{0}
3653,Yes,Yes,{1}
3654,Yes,Yes,{0}
3655,Yes,Yes,{0}
3656,No,Yes,{0}
3657,Yes,Yes,{0}
3658,Yes,Yes,{0}
3659,Do not know,Do not know,"{0, 1}"
3660,Yes,Yes,{0}
3661,Yes,Yes,{0}
3662,Yes,Yes,{0}
3663,Yes,Yes,{0}
3664,Yes,Yes,{0}
3665,Do not know,Do not know,"{0, 1}"
3666,Yes,Yes,{0}
3667,Yes,Yes,{0}
3668,Yes,Yes,{0}
3669,Yes,Yes,{0}
3670,Yes,Yes,{0}
3671,Yes,Yes,{0}
3672,Yes,Yes,{0}
3673,Yes,Yes,{0}
3674,Yes,Yes,{0}
3675,Do not know,Do not know,"{0, 1}"
3676,No,Yes,{0}
3677,No,Yes,{0}
3678,No,Yes,{0}
3679,Yes,Yes,{1}
3680,Yes,Yes,{0}
3681,Yes,Yes,{1}
3682,Yes,Yes,{0}
3683,Yes,Yes,{0}
3684,No,Yes,{1}
3685,Yes,Yes,{0}
3686,Yes,Yes,{0}
3687,No,Yes,{0}
3688,No,Yes,{1}
3689,Yes,Yes,{0}
3690,Yes,Yes,{0}
3691,No,Yes,{1}
3692,Yes,Yes,{0}
3693,Yes,Yes,{1}
3694,Yes,Yes,{0}
3695,No,Yes,{0}
3696,No,Yes,{0}
3697,Yes,Yes,{0}
3698,Yes,Yes,{1}
3699,Yes,Yes,{0}
3700,Yes,Yes,{1}
3701,Yes,Yes,{0}
3702,No,Yes,{1}
3703,Yes,Yes,{0}
3704,Yes,Yes,{1}
3705,Yes,Yes,{0}
3706,Yes,Yes,{0}
3707,Yes,Yes,{1}
3708,No,Yes,{0}
3709,Yes,Yes,{0}
3710,Yes,Yes,{0}
3711,Yes,Yes,{0}
3712,Yes,Yes,{1}
3713,Yes,Yes,{0}
3714,Yes,Yes,{0}
3715,No,Yes,{1}
3716,Yes,Yes,{0}
3717,Yes,Yes,{0}
3718,Yes,Yes,{1}
3719,No,Yes,{1}
3720,Yes,Yes,{0}
3721,Yes,Yes,{0}
3722,No,Yes,{0}
3723,Yes,Yes,{1}
3724,Yes,Yes,{0}
3725,Do not know,Do not know,"{0, 1}"
3726,Yes,Yes,{0}
3727,Yes,Yes,{0}
3728,Yes,Yes,{1}
3729,Yes,Yes,{1}
3730,No,Yes,{1}
3731,Yes,Yes,{0}
3732,Yes,Yes,{0}
3733,Yes,Yes,{0}
3734,Yes,Yes,{1}
3735,No,Yes,{0}
3736,Yes,Yes,{1}
3737,Yes,Yes,{0}
3738,Yes,Yes,{0}
3739,Yes,Yes,{0}
3740,No,Yes,{0}
3741,Yes,Yes,{0}
3742,Yes,Yes,{0}
3743,Yes,Yes,{0}
3744,Yes,Yes,{0}
3745,Yes,Yes,{0}
3746,Yes,Yes,{1}
3747,Yes,Yes,{0}
3748,Yes,Yes,{0}
3749,Do not know,Do not know,"{0, 1}"
3750,No,Yes,{0}
3751,Yes,Yes,{0}
3752,Yes,Yes,{0}
3753,Do not know,Do not know,"{0, 1}"
3754,Yes,Yes,{0}
3755,Yes,Yes,{0}
3756,No,Yes,{0}
3757,Yes,Yes,{0}
3758,Yes,Yes,{0}
3759,Yes,Yes,{0}
3760,Yes,Yes,{1}
3761,Yes,Yes,{0}
3762,Yes,Yes,{0}
3763,Yes,Yes,{0}
3764,No,Yes,{0}
3765,Yes,Yes,{0}
3766,Yes,Yes,{0}
3767,Yes,Yes,{1}
3768,Yes,Yes,{1}
3769,Yes,Yes,{0}
3770,No,Yes,{1}
3771,Yes,Yes,{0}
3772,Yes,Yes,{0}
3773,Yes,Yes,{1}
3774,Yes,Yes,{1}
3775,Yes,Yes,{0}
3776,Yes,Yes,{0}
3777,Yes,Yes,{0}
3778,Yes,Yes,{0}
3779,Yes,Yes,{0}
3780,No,Yes,{1}
3781,Yes,Yes,{0}
3782,Yes,Yes,{0}
3783,Yes,Yes,{0}
3784,Yes,Yes,{0}
3785,Yes,Yes,{0}
3786,Yes,Yes,{1}
3787,Yes,Yes,{0}
3788,Yes,Yes,{0}
3789,Yes,Yes,{0}
3790,Yes,Yes,{1}
3791,Yes,Yes,{1}
3792,Yes,Yes,{0}
3793,No,Yes,{0}
3794,Yes,Yes,{0}
3795,No,Yes,{0}
3796,Yes,Yes,{0}
3797,Yes,Yes,{1}
3798,Yes,Yes,{0}
3799,No,Yes,{1}
3800,Yes,Yes,{0}
3801,Yes,Yes,{0}
3802,Yes,Yes,{0}
3803,Yes,Yes,{0}
3804,Yes,Yes,{0}
3805,Yes,Yes,{1}
3806,Yes,Yes,{0}
3807,Yes,Yes,{0}
3808,Yes,Yes,{0}
3809,Yes,Yes,{0}
3810,Yes,Yes,{0}
3811,No,Yes,{1}
3812,Yes,Yes,{0}
3813,Yes,Yes,{0}
3814,Yes,Yes,{0}
3815,No,Yes,{0}
3816,Yes,Yes,{0}
3817,Yes,Yes,{0}
3818,Yes,Yes,{0}
3819,Do not know,Do not know,"{0, 1}"
3820,Yes,Yes,{0}
3821,Yes,Yes,{0}
3822,Yes,Yes,{0}
3823,Do not know,Do not know,"{0, 1}"
3824,Yes,Yes,{0}
3825,Yes,Yes,{0}
3826,Yes,Yes,{0}
3827,Yes,Yes,{1}
3828,Yes,Yes,{0}
3829,Yes,Yes,{1}
3830,Yes,Yes,{0}
3831,Yes,Yes,{0}
3832,Yes,Yes,{0}
3833,Yes,Yes,{1}
3834,Yes,Yes,{0}
3835,No,Yes,{0}
3836,Do not know,Do not know,"{0, 1}"
3837,Yes,Yes,{0}
3838,Yes,Yes,{0}
3839,Yes,Yes,{0}
3840,Yes,Yes,{0}
3841,Do not know,Do not know,"{0, 1}"
3842,Yes,Yes,{0}
3843,Yes,Yes,{0}
3844,Yes,Yes,{0}
3845,Yes,Yes,{0}
3846,Yes,Yes,{0}
3847,Yes,Yes,{1}
3848,Yes,Yes,{0}
3849,Yes,Yes,{0}
3850,Yes,Yes,{0}
3851,No,Yes,{0}
3852,Do not know,Do not know,"{0, 1}"
3853,Yes,Yes,{0}
3854,Yes,Yes,{0}
3855,Yes,Yes,{1}
3856,Yes,Yes,{1}
3857,Yes,Yes,{1}
3858,Yes,Yes,{0}
3859,Yes,Yes,{1}
3860,Yes,Yes,{0}
3861,Yes,Yes,{0}
3862,Yes,Yes,{1}
3863,Yes,Yes,{0}
3864,Yes,Yes,{0}
3865,Yes,Yes,{0}
3866,Yes,Yes,{0}
3867,Yes,Yes,{0}
3868,Yes,Yes,{0}
3869,Yes,Yes,{1}
3870,Yes,Yes,{0}
3871,Yes,Yes,{0}
3872,No,Yes,{1}
3873,Yes,Yes,{0}
3874,Yes,Yes,{0}
3875,Yes,Yes,{0}
3876,Yes,Yes,{0}
3877,Yes,Yes,{0}
3878,Yes,Yes,{0}
3879,Do not know,Do not know,"{0, 1}"
3880,Yes,Yes,{0}
3881,Yes,Yes,{0}
3882,No,Yes,{1}
3883,Yes,Yes,{0}
3884,Yes,Yes,{0}
3885,Yes,Yes,{0}
3886,No,Yes,{0}
3887,Yes,Yes,{0}
3888,Yes,Yes,{0}
3889,Yes,Yes,{0}
3890,Yes,Yes,{0}
3891,Yes,Yes,{0}
3892,Yes,Yes,{0}
3893,Yes,Yes,{0}
3894,Yes,Yes,{0}
3895,No,Yes,{0}
3896,Yes,Yes,{1}
3897,Yes,Yes,{0}
3898,Yes,Yes,{0}
3899,Do not know,Do not know,"{0, 1}"
3900,Yes,Yes,{0}
3901,Yes,Yes,{0}
3902,Yes,Yes,{1}
3903,Yes,Yes,{0}
3904,Yes,Yes,{1}
3905,Yes,Yes,{1}
3906,Yes,Yes,{0}
3907,Yes,Yes,{0}
3908,Yes,Yes,{0}
3909,Yes,Yes,{0}
3910,Yes,Yes,{0}
3911,Yes,Yes,{0}
3912,No,Yes,{0}
3913,Yes,Yes,{0}
3914,Yes,Yes,{0}
3915,Yes,Yes,{0}
3916,Yes,Yes,{0}
3917,Yes,Yes,{0}
3918,Yes,Yes,{0}
3919,Yes,Yes,{0}
3920,Yes,Yes,{0}
3921,Yes,Yes,{1}
3922,Yes,Yes,{0}
3923,Yes,Yes,{0}
3924,Yes,Yes,{0}
3925,Yes,Yes,{0}
3926,Yes,Yes,{0}
3927,Do not know,Do not know,"{0, 1}"
3928,Yes,Yes,{0}
3929,Yes,Yes,{0}
3930,Yes,Yes,{0}
3931,Yes,Yes,{0}
3932,Yes,Yes,{0}
3933,Yes,Yes,{0}
3934,No,Yes,{1}
3935,Yes,Yes,{0}
3936,No,Yes,{1}
3937,Yes,Yes,{0}
3938,Yes,Yes,{0}
3939,Yes,Yes,{0}
3940,Yes,Yes,{0}
3941,Yes,Yes,{0}
3942,Yes,Yes,{0}
3943,Yes,Yes,{1}
3944,Yes,Yes,{0}
3945,Yes,Yes,{0}
3946,Yes,Yes,{0}
3947,No,Yes,{0}
3948,Yes,Yes,{0}
3949,Yes,Yes,{0}
3950,Yes,Yes,{0}
3951,Yes,Yes,{0}
3952,Yes,Yes,{0}
3953,Yes,Yes,{0}
3954,Yes,Yes,{1}
3955,Yes,Yes,{0}
3956,No,Yes,{1}
3957,Yes,Yes,{0}
3958,Yes,Yes,{1}
3959,Yes,Yes,{0}
3960,No,Yes,{0}
3961,Do not know,Do not know,"{0, 1}"
3962,Yes,Yes,{1}
3963,Yes,Yes,{0}
3964,No,Yes,{1}
3965,Yes,Yes,{0}
3966,Yes,Yes,{0}
3967,Yes,Yes,{1}
3968,Yes,Yes,{0}
3969,Yes,Yes,{1}
3970,Yes,Yes,{0}
3971,Yes,Yes,{0}
3972,Yes,Yes,{0}
3973,Yes,Yes,{0}
3974,Yes,Yes,{1}
3975,Yes,Yes,{0}
3976,Yes,Yes,{0}
3977,Yes,Yes,{0}
3978,Yes,Yes,{0}
3979,Yes,Yes,{0}
3980,Yes,Yes,{0}
3981,Yes,Yes,{1}
3982,Do not know,Do not know,"{0, 1}"
3983,Yes,Yes,{0}
3984,Yes,Yes,{0}
3985,Yes,Yes,{0}
3986,No,Yes,{1}
3987,Yes,Yes,{0}
3988,Yes,Yes,{0}
3989,Yes,Yes,{0}
3990,Do not know,Do not know,"{0, 1}"
3991,Yes,Yes,{0}
3992,Yes,Yes,{0}
3993,Yes,Yes,{1}
3994,Yes,Yes,{0}
3995,Yes,Yes,{1}
3996,Yes,Yes,{1}
3997,Yes,Yes,{0}
3998,No,Yes,{0}
3999,Yes,Yes,{0}
4000,Yes,Yes,{1}
4001,Yes,Yes,{0}
4002,Yes,Yes,{0}
4003,Yes,Yes,{0}
4004,Yes,Yes,{0}
4005,Yes,Yes,{0}
4006,Yes,Yes,{0}
4007,Yes,Yes,{0}
4008,Yes,Yes,{1}
4009,Yes,Yes,{1}
4010,Yes,Yes,{0}
4011,Yes,Yes,{0}
4012,Yes,Yes,{0}
4013,Yes,Yes,{0}
4014,Yes,Yes,{0}
4015,Yes,Yes,{0}
4016,No,Yes,{0}
4017,Yes,Yes,{0}
4018,Yes,Yes,{1}
4019,Yes,Yes,{0}
4020,No,Yes,{0}
4021,No,Yes,{0}
4022,Yes,Yes,{0}
4023,Yes,Yes,{0}
4024,Yes,Yes,{0}
4025,Yes,Yes,{0}
4026,Yes,Yes,{0}
4027,Yes,Yes,{0}
4028,Yes,Yes,{0}
4029,Yes,Yes,{0}
4030,Yes,Yes,{0}
4031,Yes,Yes,{0}
4032,Yes,Yes,{0}
4033,Yes,Yes,{0}
4034,Yes,Yes,{0}
4035,No,Yes,{0}
4036,No,Yes,{1}
4037,Yes,Yes,{1}
4038,Yes,Yes,{0}
4039,Yes,Yes,{0}
4040,Yes,Yes,{0}
4041,Yes,Yes,{0}
4042,Yes,Yes,{0}
4043,Yes,Yes,{0}
4044,Yes,Yes,{0}
4045,Yes,Yes,{0}
4046,Yes,Yes,{0}
4047,Do not know,Do not know,"{0, 1}"
4048,Yes,Yes,{1}
4049,Yes,Yes,{0}
4050,Yes,Yes,{0}
4051,Yes,Yes,{0}
4052,Yes,Yes,{0}
4053,Yes,Yes,{1}
4054,Yes,Yes,{0}
4055,Yes,Yes,{1}
4056,Yes,Yes,{1}
4057,Yes,Yes,{0}
4058,Yes,Yes,{1}
4059,Yes,Yes,{0}
4060,No,Yes,{0}
4061,Yes,Yes,{1}
4062,Yes,Yes,{0}
4063,Yes,Yes,{0}
4064,No,Yes,{0}
4065,Yes,Yes,{0}
4066,Yes,Yes,{0}
4067,Yes,Yes,{0}
4068,Yes,Yes,{0}
4069,No,Yes,{0}
4070,Yes,Yes,{0}
4071,Yes,Yes,{0}
4072,Yes,Yes,{0}
4073,Yes,Yes,{0}
4074,Yes,Yes,{0}
4075,Yes,Yes,{0}
4076,Yes,Yes,{0}
4077,Yes,Yes,{0}
4078,Yes,Yes,{0}
4079,Yes,Yes,{0}
4080,Yes,Yes,{0}
4081,Yes,Yes,{0}
4082,Yes,Yes,{1}
4083,Yes,Yes,{0}
4084,Yes,Yes,{0}
4085,Yes,Yes,{1}
4086,Yes,Yes,{0}
4087,Yes,Yes,{0}
4088,Yes,Yes,{0}
4089,Yes,Yes,{0}
4090,Yes,Yes,{0}
4091,Yes,Yes,{0}
4092,Yes,Yes,{0}
4093,No,Yes,{0}
4094,Yes,Yes,{0}
4095,Yes,Yes,{0}
4096,No,Yes,{1}
4097,Yes,Yes,{0}
4098,No,Yes,{0}
4099,No,Yes,{1}
4100,No,Yes,{0}
4101,Yes,Yes,{0}
4102,Yes,Yes,{0}
4103,No,Yes,{0}
4104,Yes,Yes,{0}
4105,No,Yes,{1}
4106,Yes,Yes,{0}
4107,Yes,Yes,{0}
4108,Yes,Yes,{0}
4109,Yes,Yes,{0}
4110,Yes,Yes,{0}
4111,Yes,Yes,{0}
4112,No,Yes,{0}
4113,Yes,Yes,{0}
4114,No,Yes,{0}
4115,Yes,Yes,{1}
4116,Yes,Yes,{0}
4117,Yes,Yes,{0}
4118,Yes,Yes,{0}
4119,Yes,Yes,{0}
4120,Yes,Yes,{0}
4121,Yes,Yes,{0}
4122,No,Yes,{1}
4123,No,Yes,{1}
4124,Yes,Yes,{0}
4125,Yes,Yes,{0}
4126,Do not know,Do not know,"{0, 1}"
4127,Yes,Yes,{0}
4128,Yes,Yes,{0}
4129,Yes,Yes,{0}
4130,Yes,Yes,{0}
4131,Yes,Yes,{0}
4132,No,Yes,{1}
4133,Yes,Yes,{0}
4134,Yes,Yes,{0}
4135,Yes,Yes,{1}
4136,No,Yes,{0}
4137,Yes,Yes,{0}
4138,Yes,Yes,{1}
4139,Do not know,Do not know,"{0, 1}"
4140,Yes,Yes,{0}
4141,Yes,Yes,{0}
4142,Yes,Yes,{0}
4143,Yes,Yes,{0}
4144,Yes,Yes,{0}
4145,Yes,Yes,{0}
4146,Yes,Yes,{0}
4147,Yes,Yes,{0}
4148,Yes,Yes,{0}
4149,Yes,Yes,{0}
4150,Yes,Yes,{1}
4151,Yes,Yes,{0}
4152,Yes,Yes,{1}
4153,Yes,Yes,{0}
4154,Yes,Yes,{1}
4155,Yes,Yes,{0}
4156,Yes,Yes,{0}
4157,Do not know,Do not know,"{0, 1}"
4158,Yes,Yes,{0}
4159,Yes,Yes,{0}
4160,Yes,Yes,{0}
4161,Yes,Yes,{0}
4162,Yes,Yes,{1}
4163,Do not know,Do not know,"{0, 1}"
4164,Do not know,Do not know,"{0, 1}"
4165,Yes,Yes,{0}
4166,Yes,Yes,{0}
4167,No,Yes,{0}
4168,Yes,Yes,{0}
4169,No,Yes,{0}
4170,Yes,Yes,{0}
4171,Yes,Yes,{0}
4172,Yes,Yes,{0}
4173,Yes,Yes,{0}
4174,Yes,Yes,{0}
4175,Yes,Yes,{1}
4176,Yes,Yes,{0}
4177,Yes,Yes,{0}
4178,Yes,Yes,{0}
4179,Yes,Yes,{0}
4180,Yes,Yes,{0}
4181,Yes,Yes,{0}
4182,Yes,Yes,{0}
4183,Yes,Yes,{1}
4184,Yes,Yes,{0}
4185,Yes,Yes,{0}
4186,Yes,Yes,{0}
4187,Yes,Yes,{1}
4188,Yes,Yes,{0}
4189,Yes,Yes,{0}
4190,Yes,Yes,{0}
4191,Yes,Yes,{0}
4192,Yes,Yes,{0}
4193,Yes,Yes,{1}
4194,Yes,Yes,{0}
4195,Yes,Yes,{0}
4196,Yes,Yes,{0}
4197,Yes,Yes,{0}
4198,Yes,Yes,{0}
4199,Yes,Yes,{0}
4200,No,Yes,{0}
4201,Yes,Yes,{0}
4202,Yes,Yes,{0}
4203,Yes,Yes,{0}
4204,Yes,Yes,{0}
4205,Yes,Yes,{0}
4206,Yes,Yes,{0}
4207,Yes,Yes,{0}
4208,Do not know,Do not know,"{0, 1}"
4209,No,Yes,{1}
4210,Do not know,Do not know,"{0, 1}"
4211,Yes,Yes,{1}
4212,No,Yes,{1}
4213,Yes,Yes,{0}
4214,Yes,Yes,{0}
4215,Do not know,Do not know,"{0, 1}"
4216,Yes,Yes,{0}
4217,Yes,Yes,{0}
4218,Yes,Yes,{0}
4219,Yes,Yes,{0}
4220,No,Yes,{0}
4221,Yes,Yes,{0}
4222,Yes,Yes,{0}
4223,Yes,Yes,{0}
4224,No,Yes,{0}
4225,Yes,Yes,{0}
4226,Yes,Yes,{1}
4227,Yes,Yes,{0}
4228,Yes,Yes,{0}
4229,Yes,Yes,{0}
4230,Yes,Yes,{0}
4231,Yes,Yes,{0}
4232,Yes,Yes,{1}
4233,Yes,Yes,{0}
4234,Yes,Yes,{0}
4235,Yes,Yes,{0}
4236,Yes,Yes,{0}
4237,Yes,Yes,{1}
4238,Yes,Yes,{0}
4239,Yes,Yes,{0}
4240,Yes,Yes,{0}
4241,Do not know,Do not know,"{0, 1}"
4242,Yes,Yes,{0}
4243,Yes,Yes,{1}
4244,Yes,Yes,{0}
4245,Yes,Yes,{0}
4246,Yes,Yes,{0}
4247,Yes,Yes,{0}
4248,Yes,Yes,{0}
4249,No,Yes,{0}
4250,Yes,Yes,{0}
4251,Yes,Yes,{1}
4252,Yes,Yes,{0}
4253,Yes,Yes,{0}
4254,Yes,Yes,{1}
4255,Yes,Yes,{0}
4256,No,Yes,{0}
4257,No,Yes,{0}
4258,Yes,Yes,{0}
4259,Yes,Yes,{0}
4260,Yes,Yes,{0}
4261,Yes,Yes,{0}
4262,Yes,Yes,{0}
4263,Yes,Yes,{0}
4264,Yes,Yes,{1}
4265,Yes,Yes,{0}
4266,Yes,Yes,{1}
4267,Yes,Yes,{0}
4268,No,Yes,{0}
4269,Do not know,Do not know,"{0, 1}"
4270,Yes,Yes,{0}
4271,Yes,Yes,{0}
4272,Yes,Yes,{0}
4273,Yes,Yes,{0}
4274,Yes,Yes,{0}
4275,No,Yes,{1}
4276,Yes,Yes,{0}
4277,Yes,Yes,{1}
4278,Yes,Yes,{0}
4279,Yes,Yes,{0}
4280,Yes,Yes,{0}
4281,Yes,Yes,{0}
4282,No,Yes,{1}
4283,Yes,Yes,{0}
4284,No,Yes,{0}
4285,Yes,Yes,{0}
4286,Yes,Yes,{0}
4287,No,Yes,{0}
4288,Yes,Yes,{0}
4289,Yes,Yes,{0}
4290,Yes,Yes,{0}
4291,Yes,Yes,{1}
4292,Yes,Yes,{0}
4293,Yes,Yes,{0}
4294,Do not know,Do not know,"{0, 1}"
4295,Yes,Yes,{0}
4296,Yes,Yes,{0}
4297,Yes,Yes,{0}
4298,Yes,Yes,{1}
4299,Yes,Yes,{0}
4300,Yes,Yes,{0}
4301,Yes,Yes,{0}
4302,Yes,Yes,{0}
4303,Yes,Yes,{0}
4304,Yes,Yes,{0}
4305,No,Yes,{0}
4306,Yes,Yes,{0}
4307,No,Yes,{0}
4308,Yes,Yes,{0}
4309,No,Yes,{0}
4310,Yes,Yes,{0}
4311,Yes,Yes,{0}
4312,Yes,Yes,{1}
4313,Yes,Yes,{0}
4314,Yes,Yes,{0}
4315,No,Yes,{0}
4316,Yes,Yes,{0}
4317,Yes,Yes,{0}
4318,Yes,Yes,{0}
4319,Yes,Yes,{0}
4320,Yes,Yes,{0}
4321,Yes,Yes,{0}
4322,No,Yes,{1}
4323,Yes,Yes,{1}
4324,Yes,Yes,{1}
4325,No,Yes,{0}
4326,Yes,Yes,{0}
4327,Yes,Yes,{0}
4328,No,Yes,{0}
4329,Yes,Yes,{0}
4330,Yes,Yes,{0}
4331,Yes,Yes,{0}
4332,Yes,Yes,{1}
4333,Yes,Yes,{0}
4334,Yes,Yes,{0}
4335,Yes,Yes,{0}
4336,Yes,Yes,{0}
4337,Yes,Yes,{0}
4338,Yes,Yes,{0}
4339,No,Yes,{1}
4340,Yes,Yes,{0}
4341,Yes,Yes,{0}
4342,Yes,Yes,{0}
4343,Yes,Yes,{0}
4344,Yes,Yes,{0}
4345,Yes,Yes,{0}
4346,Yes,Yes,{0}
4347,Yes,Yes,{0}
4348,Yes,Yes,{0}
4349,Yes,Yes,{1}
4350,Do not know,Do not know,"{0, 1}"
4351,Yes,Yes,{0}
4352,Yes,Yes,{0}
4353,Yes,Yes,{1}
4354,Yes,Yes,{0}
4355,Yes,Yes,{0}
4356,Yes,Yes,{0}
4357,Yes,Yes,{0}
4358,Yes,Yes,{0}
4359,Yes,Yes,{0}
4360,No,Yes,{1}
4361,Yes,Yes,{0}
4362,Yes,Yes,{0}
4363,Yes,Yes,{0}
4364,Do not know,Do not know,"{0, 1}"
4365,Yes,Yes,{1}
4366,Yes,Yes,{0}
4367,Yes,Yes,{1}
4368,Yes,Yes,{0}
4369,Yes,Yes,{0}
4370,No,Yes,{0}
4371,Yes,Yes,{0}
4372,Yes,Yes,{0}
4373,Yes,Yes,{0}
4374,Yes,Yes,{0}
4375,Yes,Yes,{0}
4376,No,Yes,{1}
4377,Yes,Yes,{0}
4378,Yes,Yes,{0}
4379,Yes,Yes,{1}
4380,Yes,Yes,{0}
4381,Yes,Yes,{0}
4382,Yes,Yes,{0}
4383,Yes,Yes,{0}
4384,Yes,Yes,{0}
4385,No,Yes,{1}
4386,Yes,Yes,{0}
4387,Yes,Yes,{0}
4388,Do not know,Do not know,"{0, 1}"
4389,Yes,Yes,{0}
4390,Yes,Yes,{0}
4391,Yes,Yes,{0}
4392,Yes,Yes,{0}
4393,Yes,Yes,{0}
4394,Yes,Yes,{0}
4395,Yes,Yes,{0}
4396,Yes,Yes,{0}
4397,Yes,Yes,{0}
4398,Yes,Yes,{0}
4399,Do not know,Do not know,"{0, 1}"
4400,Yes,Yes,{0}
4401,Yes,Yes,{0}
4402,Yes,Yes,{0}
4403,Yes,Yes,{0}
4404,Yes,Yes,{0}
4405,Yes,Yes,{0}
4406,Yes,Yes,{0}
4407,Yes,Yes,{0}
4408,Yes,Yes,{1}
4409,Yes,Yes,{0}
4410,Yes,Yes,{0}
4411,Yes,Yes,{0}
4412,Yes,Yes,{0}
4413,Yes,Yes,{0}
4414,Yes,Yes,{1}
4415,Yes,Yes,{1}
4416,Yes,Yes,{0}
4417,Yes,Yes,{0}
4418,Do not know,Do not know,"{0, 1}"
4419,No,Yes,{1}
4420,Yes,Yes,{0}
4421,Do not know,Do not know,"{0, 1}"
4422,Yes,Yes,{1}
4423,No,Yes,{0}
4424,Do not know,Do not know,"{0, 1}"
4425,Yes,Yes,{0}
4426,Yes,Yes,{1}
4427,Yes,Yes,{0}
4428,Yes,Yes,{0}
4429,Yes,Yes,{1}
4430,No,Yes,{1}
4431,Yes,Yes,{0}
4432,Yes,Yes,{0}
4433,Yes,Yes,{0}
4434,Yes,Yes,{0}
4435,Yes,Yes,{0}
4436,Yes,Yes,{0}
4437,Do not know,Do not know,"{0, 1}"
4438,Yes,Yes,{0}
4439,Yes,Yes,{0}
4440,Yes,Yes,{0}
4441,No,Yes,{0}
4442,No,Yes,{0}
4443,Yes,Yes,{0}
4444,Yes,Yes,{0}
4445,Yes,Yes,{0}
4446,Do not know,Do not know,"{0, 1}"
4447,Yes,Yes,{0}
4448,Yes,Yes,{0}
4449,No,Yes,{1}
4450,Yes,Yes,{0}
4451,Do not know,Do not know,"{0, 1}"
4452,No,Yes,{0}
