,Robust,Stable,Classification
713,Do not know,Do not know,"{0, 1}"
714,Do not know,Do not know,"{0, 1}"
715,Yes,Yes,{0}
716,Do not know,Do not know,"{0, 1}"
717,Do not know,Do not know,"{0, 1}"
718,Do not know,Do not know,"{0, 1}"
719,Do not know,Do not know,"{0, 1}"
720,Do not know,Do not know,"{0, 1}"
721,Do not know,Do not know,"{0, 1}"
722,Yes,Yes,{1}
723,Do not know,Do not know,"{0, 1}"
724,Do not know,Do not know,"{0, 1}"
725,Do not know,Do not know,"{0, 1}"
726,Do not know,Do not know,"{0, 1}"
727,Do not know,Do not know,"{0, 1}"
728,Do not know,Do not know,"{0, 1}"
729,Do not know,Do not know,"{0, 1}"
730,Yes,Yes,{1}
731,Do not know,Do not know,"{0, 1}"
732,Do not know,Do not know,"{0, 1}"
733,Do not know,Do not know,"{0, 1}"
734,No,Yes,{1}
735,Do not know,Do not know,"{0, 1}"
736,Do not know,Do not know,"{0, 1}"
737,Do not know,Do not know,"{0, 1}"
738,Yes,Yes,{0}
739,Do not know,Do not know,"{0, 1}"
740,Do not know,Do not know,"{0, 1}"
741,Do not know,Do not know,"{0, 1}"
742,Do not know,Do not know,"{0, 1}"
743,Do not know,Do not know,"{0, 1}"
744,Do not know,Do not know,"{0, 1}"
745,Do not know,Do not know,"{0, 1}"
746,Do not know,Do not know,"{0, 1}"
747,Do not know,Do not know,"{0, 1}"
748,Do not know,Do not know,"{0, 1}"
749,Do not know,Do not know,"{0, 1}"
750,Do not know,Do not know,"{0, 1}"
751,Do not know,Do not know,"{0, 1}"
752,Yes,Yes,{1}
753,Do not know,Do not know,"{0, 1}"
754,Do not know,Do not know,"{0, 1}"
755,Do not know,Do not know,"{0, 1}"
756,Do not know,Do not know,"{0, 1}"
757,Yes,Yes,{0}
758,Yes,Yes,{0}
759,Do not know,Do not know,"{0, 1}"
760,Do not know,Do not know,"{0, 1}"
761,Do not know,Do not know,"{0, 1}"
762,Do not know,Do not know,"{0, 1}"
763,Do not know,Do not know,"{0, 1}"
764,Do not know,Do not know,"{0, 1}"
765,Do not know,Do not know,"{0, 1}"
766,Do not know,Do not know,"{0, 1}"
767,Do not know,Do not know,"{0, 1}"
768,Do not know,Do not know,"{0, 1}"
769,Do not know,Do not know,"{0, 1}"
770,No,Yes,{1}
771,Do not know,Do not know,"{0, 1}"
772,Do not know,Do not know,"{0, 1}"
773,No,Yes,{1}
774,Do not know,Do not know,"{0, 1}"
775,No,Yes,{0}
776,Do not know,Do not know,"{0, 1}"
777,Do not know,Do not know,"{0, 1}"
778,No,Yes,{0}
779,No,Yes,{1}
780,Do not know,Do not know,"{0, 1}"
781,Do not know,Do not know,"{0, 1}"
782,Do not know,Do not know,"{0, 1}"
783,No,Yes,{1}
784,No,Yes,{1}
785,Yes,Yes,{0}
786,Do not know,Do not know,"{0, 1}"
787,Do not know,Do not know,"{0, 1}"
788,No,Yes,{0}
789,Do not know,Do not know,"{0, 1}"
790,Do not know,Do not know,"{0, 1}"
791,Do not know,Do not know,"{0, 1}"
792,Do not know,Do not know,"{0, 1}"
793,Do not know,Do not know,"{0, 1}"
794,Do not know,Do not know,"{0, 1}"
795,Yes,Yes,{1}
796,Do not know,Do not know,"{0, 1}"
797,Do not know,Do not know,"{0, 1}"
798,Yes,Yes,{1}
799,Do not know,Do not know,"{0, 1}"
800,Do not know,Do not know,"{0, 1}"
801,Do not know,Do not know,"{0, 1}"
802,Do not know,Do not know,"{0, 1}"
803,Do not know,Do not know,"{0, 1}"
804,Do not know,Do not know,"{0, 1}"
805,Do not know,Do not know,"{0, 1}"
806,Do not know,Do not know,"{0, 1}"
807,Yes,Yes,{1}
808,Do not know,Do not know,"{0, 1}"
809,Do not know,Do not know,"{0, 1}"
810,Yes,Yes,{1}
811,Do not know,Do not know,"{0, 1}"
812,Do not know,Do not know,"{0, 1}"
813,Do not know,Do not know,"{0, 1}"
814,Do not know,Do not know,"{0, 1}"
815,Do not know,Do not know,"{0, 1}"
816,Do not know,Do not know,"{0, 1}"
817,Do not know,Do not know,"{0, 1}"
818,Do not know,Do not know,"{0, 1}"
819,Do not know,Do not know,"{0, 1}"
820,Do not know,Do not know,"{0, 1}"
821,Do not know,Do not know,"{0, 1}"
822,Do not know,Do not know,"{0, 1}"
823,Do not know,Do not know,"{0, 1}"
824,No,Yes,{1}
825,No,Yes,{1}
826,Do not know,Do not know,"{0, 1}"
827,Do not know,Do not know,"{0, 1}"
828,Do not know,Do not know,"{0, 1}"
829,Do not know,Do not know,"{0, 1}"
830,Do not know,Do not know,"{0, 1}"
831,Do not know,Do not know,"{0, 1}"
832,Do not know,Do not know,"{0, 1}"
833,Do not know,Do not know,"{0, 1}"
834,Do not know,Do not know,"{0, 1}"
835,Do not know,Do not know,"{0, 1}"
836,Yes,Yes,{0}
837,Do not know,Do not know,"{0, 1}"
838,Do not know,Do not know,"{0, 1}"
839,Do not know,Do not know,"{0, 1}"
840,Do not know,Do not know,"{0, 1}"
841,Do not know,Do not know,"{0, 1}"
842,Do not know,Do not know,"{0, 1}"
843,Do not know,Do not know,"{0, 1}"
844,Do not know,Do not know,"{0, 1}"
845,Do not know,Do not know,"{0, 1}"
846,Do not know,Do not know,"{0, 1}"
847,Do not know,Do not know,"{0, 1}"
848,Do not know,Do not know,"{0, 1}"
849,Do not know,Do not know,"{0, 1}"
850,Do not know,Do not know,"{0, 1}"
851,Do not know,Do not know,"{0, 1}"
852,Yes,Yes,{0}
853,Do not know,Do not know,"{0, 1}"
854,Do not know,Do not know,"{0, 1}"
855,Do not know,Do not know,"{0, 1}"
856,Do not know,Do not know,"{0, 1}"
857,Do not know,Do not know,"{0, 1}"
858,No,Yes,{0}
859,Do not know,Do not know,"{0, 1}"
860,Yes,Yes,{1}
861,Do not know,Do not know,"{0, 1}"
862,Do not know,Do not know,"{0, 1}"
863,No,Yes,{1}
864,Do not know,Do not know,"{0, 1}"
865,Do not know,Do not know,"{0, 1}"
866,Do not know,Do not know,"{0, 1}"
867,Do not know,Do not know,"{0, 1}"
868,Do not know,Do not know,"{0, 1}"
869,Yes,Yes,{1}
870,Do not know,Do not know,"{0, 1}"
871,Do not know,Do not know,"{0, 1}"
872,Do not know,Do not know,"{0, 1}"
873,Do not know,Do not know,"{0, 1}"
874,Do not know,Do not know,"{0, 1}"
875,Do not know,Do not know,"{0, 1}"
876,Do not know,Do not know,"{0, 1}"
877,Yes,Yes,{1}
878,Do not know,Do not know,"{0, 1}"
879,Yes,Yes,{0}
880,Do not know,Do not know,"{0, 1}"
881,Do not know,Do not know,"{0, 1}"
882,Do not know,Do not know,"{0, 1}"
883,Do not know,Do not know,"{0, 1}"
884,Do not know,Do not know,"{0, 1}"
885,Do not know,Do not know,"{0, 1}"
886,Do not know,Do not know,"{0, 1}"
887,Do not know,Do not know,"{0, 1}"
888,Do not know,Do not know,"{0, 1}"
889,Do not know,Do not know,"{0, 1}"
890,Do not know,Do not know,"{0, 1}"
891,No,Yes,{1}
892,Do not know,Do not know,"{0, 1}"
893,Do not know,Do not know,"{0, 1}"
894,Do not know,Do not know,"{0, 1}"
895,Yes,Yes,{1}
896,Yes,Yes,{1}
897,Do not know,Do not know,"{0, 1}"
898,Do not know,Do not know,"{0, 1}"
899,Do not know,Do not know,"{0, 1}"
900,Do not know,Do not know,"{0, 1}"
901,Do not know,Do not know,"{0, 1}"
902,Yes,Yes,{1}
903,Do not know,Do not know,"{0, 1}"
904,Do not know,Do not know,"{0, 1}"
905,Do not know,Do not know,"{0, 1}"
906,Do not know,Do not know,"{0, 1}"
907,Do not know,Do not know,"{0, 1}"
908,Yes,Yes,{1}
909,Do not know,Do not know,"{0, 1}"
910,Do not know,Do not know,"{0, 1}"
911,Do not know,Do not know,"{0, 1}"
912,Do not know,Do not know,"{0, 1}"
913,Do not know,Do not know,"{0, 1}"
914,Do not know,Do not know,"{0, 1}"
915,Do not know,Do not know,"{0, 1}"
916,Do not know,Do not know,"{0, 1}"
917,Do not know,Do not know,"{0, 1}"
918,Yes,Yes,{1}
919,Do not know,Do not know,"{0, 1}"
920,Do not know,Do not know,"{0, 1}"
921,Do not know,Do not know,"{0, 1}"
922,Do not know,Do not know,"{0, 1}"
923,Do not know,Do not know,"{0, 1}"
924,Do not know,Do not know,"{0, 1}"
925,Do not know,Do not know,"{0, 1}"
926,Do not know,Do not know,"{0, 1}"
927,Yes,Yes,{1}
928,Do not know,Do not know,"{0, 1}"
929,Do not know,Do not know,"{0, 1}"
930,Do not know,Do not know,"{0, 1}"
931,Yes,Yes,{1}
932,Do not know,Do not know,"{0, 1}"
933,Do not know,Do not know,"{0, 1}"
934,Do not know,Do not know,"{0, 1}"
935,Do not know,Do not know,"{0, 1}"
936,Do not know,Do not know,"{0, 1}"
937,Do not know,Do not know,"{0, 1}"
938,Do not know,Do not know,"{0, 1}"
939,Do not know,Do not know,"{0, 1}"
940,Do not know,Do not know,"{0, 1}"
941,Do not know,Do not know,"{0, 1}"
942,No,Yes,{0}
943,Do not know,Do not know,"{0, 1}"
944,Do not know,Do not know,"{0, 1}"
945,Do not know,Do not know,"{0, 1}"
946,Do not know,Do not know,"{0, 1}"
947,Do not know,Do not know,"{0, 1}"
948,Do not know,Do not know,"{0, 1}"
949,Do not know,Do not know,"{0, 1}"
950,Do not know,Do not know,"{0, 1}"
951,Do not know,Do not know,"{0, 1}"
952,Do not know,Do not know,"{0, 1}"
953,Do not know,Do not know,"{0, 1}"
954,Do not know,Do not know,"{0, 1}"
955,Do not know,Do not know,"{0, 1}"
956,Do not know,Do not know,"{0, 1}"
957,Do not know,Do not know,"{0, 1}"
958,Do not know,Do not know,"{0, 1}"
959,Do not know,Do not know,"{0, 1}"
960,Yes,Yes,{0}
961,Do not know,Do not know,"{0, 1}"
962,Do not know,Do not know,"{0, 1}"
963,No,Yes,{0}
964,Do not know,Do not know,"{0, 1}"
965,Do not know,Do not know,"{0, 1}"
966,Yes,Yes,{1}
967,Yes,Yes,{1}
968,Do not know,Do not know,"{0, 1}"
969,No,Yes,{1}
970,Do not know,Do not know,"{0, 1}"
971,Do not know,Do not know,"{0, 1}"
972,Yes,Yes,{1}
973,Do not know,Do not know,"{0, 1}"
974,Do not know,Do not know,"{0, 1}"
975,Do not know,Do not know,"{0, 1}"
976,Do not know,Do not know,"{0, 1}"
977,Yes,Yes,{1}
978,Do not know,Do not know,"{0, 1}"
979,Do not know,Do not know,"{0, 1}"
980,Do not know,Do not know,"{0, 1}"
981,Do not know,Do not know,"{0, 1}"
982,Do not know,Do not know,"{0, 1}"
983,Do not know,Do not know,"{0, 1}"
984,Do not know,Do not know,"{0, 1}"
985,Yes,Yes,{0}
986,Yes,Yes,{0}
987,Do not know,Do not know,"{0, 1}"
988,Do not know,Do not know,"{0, 1}"
989,Do not know,Do not know,"{0, 1}"
990,Do not know,Do not know,"{0, 1}"
991,Do not know,Do not know,"{0, 1}"
992,Do not know,Do not know,"{0, 1}"
993,Do not know,Do not know,"{0, 1}"
994,Do not know,Do not know,"{0, 1}"
995,Do not know,Do not know,"{0, 1}"
996,Do not know,Do not know,"{0, 1}"
997,Yes,Yes,{0}
998,Do not know,Do not know,"{0, 1}"
999,Do not know,Do not know,"{0, 1}"
1000,Do not know,Do not know,"{0, 1}"
1001,Do not know,Do not know,"{0, 1}"
1002,Do not know,Do not know,"{0, 1}"
1003,Do not know,Do not know,"{0, 1}"
1004,Do not know,Do not know,"{0, 1}"
1005,Do not know,Do not know,"{0, 1}"
1006,Do not know,Do not know,"{0, 1}"
1007,Do not know,Do not know,"{0, 1}"
1008,Do not know,Do not know,"{0, 1}"
1009,No,Yes,{1}
1010,Do not know,Do not know,"{0, 1}"
1011,Do not know,Do not know,"{0, 1}"
1012,Do not know,Do not know,"{0, 1}"
1013,Yes,Yes,{1}
1014,No,Yes,{1}
1015,Do not know,Do not know,"{0, 1}"
1016,Do not know,Do not know,"{0, 1}"
1017,Yes,Yes,{1}
1018,Yes,Yes,{1}
1019,Do not know,Do not know,"{0, 1}"
1020,Do not know,Do not know,"{0, 1}"
1021,Do not know,Do not know,"{0, 1}"
1022,Do not know,Do not know,"{0, 1}"
1023,Do not know,Do not know,"{0, 1}"
1024,Do not know,Do not know,"{0, 1}"
1025,Do not know,Do not know,"{0, 1}"
1026,Do not know,Do not know,"{0, 1}"
1027,Do not know,Do not know,"{0, 1}"
1028,Do not know,Do not know,"{0, 1}"
1029,Do not know,Do not know,"{0, 1}"
1030,No,Yes,{0}
1031,Do not know,Do not know,"{0, 1}"
1032,Yes,Yes,{1}
1033,Do not know,Do not know,"{0, 1}"
1034,Do not know,Do not know,"{0, 1}"
1035,Do not know,Do not know,"{0, 1}"
1036,Do not know,Do not know,"{0, 1}"
1037,Yes,Yes,{1}
1038,Yes,Yes,{1}
1039,Do not know,Do not know,"{0, 1}"
1040,Do not know,Do not know,"{0, 1}"
1041,Do not know,Do not know,"{0, 1}"
1042,Yes,Yes,{0}
1043,Do not know,Do not know,"{0, 1}"
1044,Do not know,Do not know,"{0, 1}"
1045,Do not know,Do not know,"{0, 1}"
1046,Do not know,Do not know,"{0, 1}"
1047,Do not know,Do not know,"{0, 1}"
1048,Do not know,Do not know,"{0, 1}"
1049,Do not know,Do not know,"{0, 1}"
1050,Do not know,Do not know,"{0, 1}"
1051,Do not know,Do not know,"{0, 1}"
1052,Do not know,Do not know,"{0, 1}"
1053,Do not know,Do not know,"{0, 1}"
1054,Do not know,Do not know,"{0, 1}"
