,Robust,Stable,Classification
697,Do not know,Do not know,"{3.0, 4.0, 6.0}"
698,Do not know,Do not know,"{3.0, 4.0, 6.0}"
699,Do not know,Do not know,"{2.0, 3.0}"
700,Do not know,Do not know,"{3.0, 4.0, 6.0}"
701,Do not know,Do not know,"{3.0, 4.0, 6.0}"
702,Do not know,Do not know,"{3.0, 4.0, 6.0}"
703,Do not know,Do not know,"{3.0, 4.0, 6.0}"
704,Do not know,Do not know,"{3.0, 4.0, 6.0}"
705,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 6.0}"
706,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
707,Do not know,Do not know,"{1.0, 3.0, 4.0}"
708,Do not know,Do not know,"{1.0, 3.0, 4.0}"
709,Do not know,Do not know,"{3.0, 4.0, 6.0}"
710,Do not know,Do not know,"{3.0, 4.0, 6.0}"
711,Do not know,Do not know,"{3.0, 4.0, 6.0}"
712,Do not know,Do not know,"{3.0, 4.0, 6.0}"
713,Do not know,Do not know,"{3.0, 4.0, 6.0}"
714,Do not know,Do not know,"{3.0, 4.0, 6.0}"
715,Do not know,Do not know,"{3.0, 4.0, 6.0}"
716,Do not know,Do not know,"{3.0, 4.0, 6.0}"
717,Do not know,Do not know,"{3.0, 4.0, 6.0}"
718,Do not know,Do not know,"{3.0, 4.0, 6.0}"
719,Do not know,Do not know,"{3.0, 4.0, 6.0}"
720,Do not know,Do not know,"{3.0, 4.0, 6.0}"
721,Do not know,Do not know,"{3.0, 4.0, 6.0}"
722,Do not know,Do not know,"{3.0, 4.0, 6.0}"
723,Do not know,Do not know,"{3.0, 4.0, 6.0}"
724,Do not know,Do not know,"{3.0, 4.0, 6.0}"
725,Do not know,Do not know,"{1.0, 3.0, 4.0}"
726,Do not know,Do not know,"{3.0, 4.0, 6.0}"
727,Do not know,Do not know,"{3.0, 4.0}"
728,Do not know,Do not know,"{3.0, 4.0, 6.0}"
729,Do not know,Do not know,"{3.0, 4.0, 6.0}"
730,Do not know,Do not know,"{3.0, 4.0, 6.0}"
731,Do not know,Do not know,"{1.0, 3.0, 4.0}"
732,Do not know,Do not know,"{3.0, 4.0, 6.0}"
733,Do not know,Do not know,"{3.0, 4.0, 6.0}"
734,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
735,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
736,Do not know,Do not know,"{1.0, 3.0, 4.0}"
737,Do not know,Do not know,"{1.0, 3.0, 4.0}"
738,Do not know,Do not know,"{1.0, 3.0, 4.0}"
739,Do not know,Do not know,"{3.0, 4.0, 6.0}"
740,Do not know,Do not know,"{3.0, 4.0}"
741,Do not know,Do not know,"{3.0, 4.0, 6.0}"
742,Do not know,Do not know,"{3.0, 4.0, 6.0}"
743,Do not know,Do not know,"{3.0, 4.0, 6.0}"
744,Yes,Yes,{3.0}
745,Do not know,Do not know,"{3.0, 4.0, 6.0}"
746,Do not know,Do not know,"{3.0, 4.0, 6.0}"
747,Do not know,Do not know,"{3.0, 4.0}"
748,Do not know,Do not know,"{3.0, 4.0, 6.0}"
749,Do not know,Do not know,"{3.0, 4.0, 6.0}"
750,Do not know,Do not know,"{3.0, 4.0}"
751,Do not know,Do not know,"{3.0, 4.0, 6.0}"
752,Do not know,Do not know,"{3.0, 4.0}"
753,Do not know,Do not know,"{3.0, 4.0, 6.0}"
754,Do not know,Do not know,"{3.0, 4.0, 6.0}"
755,Do not know,Do not know,"{1.0, 3.0, 4.0}"
756,Do not know,Do not know,"{3.0, 4.0, 6.0}"
757,Do not know,Do not know,"{3.0, 4.0}"
758,Do not know,Do not know,"{3.0, 4.0, 6.0}"
759,Do not know,Do not know,"{3.0, 4.0, 6.0}"
760,Do not know,Do not know,"{1.0, 3.0, 4.0}"
761,Do not know,Do not know,"{3.0, 4.0, 6.0}"
762,Do not know,Do not know,"{3.0, 4.0, 6.0}"
763,Do not know,Do not know,"{3.0, 4.0, 6.0}"
764,Do not know,Do not know,"{3.0, 4.0, 6.0}"
765,Do not know,Do not know,"{3.0, 4.0, 6.0}"
766,Do not know,Do not know,"{3.0, 4.0, 6.0}"
767,Do not know,Do not know,"{3.0, 4.0}"
768,Do not know,Do not know,"{3.0, 4.0, 6.0}"
769,Do not know,Do not know,"{3.0, 4.0, 6.0}"
770,Do not know,Do not know,"{3.0, 4.0, 6.0}"
771,Do not know,Do not know,"{3.0, 4.0, 6.0}"
772,Do not know,Do not know,"{3.0, 4.0}"
773,Do not know,Do not know,"{3.0, 4.0, 6.0}"
774,Do not know,Do not know,"{3.0, 4.0, 6.0}"
775,Do not know,Do not know,"{3.0, 4.0, 6.0}"
776,Do not know,Do not know,"{3.0, 4.0}"
777,Do not know,Do not know,"{3.0, 4.0, 6.0}"
778,Do not know,Do not know,"{3.0, 4.0}"
779,Do not know,Do not know,"{3.0, 4.0}"
780,Do not know,Do not know,"{3.0, 4.0, 6.0}"
781,Do not know,Do not know,"{3.0, 4.0, 6.0}"
782,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
783,Do not know,Do not know,"{3.0, 4.0, 6.0}"
784,Do not know,Do not know,"{3.0, 4.0, 6.0}"
785,Do not know,Do not know,"{3.0, 4.0, 6.0}"
786,Do not know,Do not know,"{3.0, 4.0}"
787,Do not know,Do not know,"{3.0, 4.0, 6.0}"
788,Do not know,Do not know,"{3.0, 4.0, 6.0}"
789,Do not know,Do not know,"{3.0, 4.0, 6.0}"
790,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
791,Do not know,Do not know,"{3.0, 4.0, 6.0}"
792,Do not know,Do not know,"{3.0, 4.0, 6.0}"
793,Do not know,Do not know,"{3.0, 4.0}"
794,Do not know,Do not know,"{3.0, 4.0, 6.0}"
795,Do not know,Do not know,"{3.0, 4.0, 6.0}"
796,Do not know,Do not know,"{3.0, 4.0, 6.0}"
797,Do not know,Do not know,"{3.0, 4.0}"
798,Do not know,Do not know,"{3.0, 4.0, 6.0}"
799,Do not know,Do not know,"{3.0, 4.0}"
800,Do not know,Do not know,"{3.0, 4.0}"
801,Do not know,Do not know,"{3.0, 4.0, 6.0}"
802,Do not know,Do not know,"{3.0, 4.0}"
803,Do not know,Do not know,"{3.0, 4.0, 6.0}"
804,Do not know,Do not know,"{3.0, 4.0, 6.0}"
805,Do not know,Do not know,"{3.0, 4.0}"
806,Do not know,Do not know,"{3.0, 4.0, 6.0}"
807,Do not know,Do not know,"{3.0, 4.0, 6.0}"
808,Do not know,Do not know,"{3.0, 4.0, 6.0}"
809,Do not know,Do not know,"{3.0, 4.0, 6.0}"
810,Do not know,Do not know,"{3.0, 4.0}"
811,Do not know,Do not know,"{3.0, 4.0, 6.0}"
812,Do not know,Do not know,"{3.0, 4.0}"
813,Do not know,Do not know,"{3.0, 4.0, 6.0}"
814,Do not know,Do not know,"{3.0, 4.0, 6.0}"
815,Do not know,Do not know,"{3.0, 4.0}"
816,Do not know,Do not know,"{3.0, 4.0}"
817,Do not know,Do not know,"{3.0, 4.0}"
818,Do not know,Do not know,"{3.0, 4.0}"
819,Do not know,Do not know,"{3.0, 4.0}"
820,Do not know,Do not know,"{3.0, 4.0}"
821,Do not know,Do not know,"{3.0, 4.0}"
822,Do not know,Do not know,"{3.0, 4.0, 6.0}"
823,Do not know,Do not know,"{3.0, 4.0}"
824,Do not know,Do not know,"{3.0, 4.0}"
825,Do not know,Do not know,"{3.0, 4.0}"
826,Do not know,Do not know,"{3.0, 4.0}"
827,Do not know,Do not know,"{1.0, 3.0, 4.0}"
828,Do not know,Do not know,"{3.0, 4.0}"
829,Do not know,Do not know,"{3.0, 4.0}"
830,Do not know,Do not know,"{3.0, 4.0}"
831,Do not know,Do not know,"{3.0, 4.0}"
832,Do not know,Do not know,"{3.0, 4.0}"
833,Do not know,Do not know,"{3.0, 4.0, 6.0}"
834,Do not know,Do not know,"{3.0, 4.0, 6.0}"
835,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
836,Do not know,Do not know,"{3.0, 4.0}"
837,Do not know,Do not know,"{1.0, 3.0, 4.0}"
838,Do not know,Do not know,"{3.0, 4.0, 6.0}"
839,Do not know,Do not know,"{3.0, 4.0}"
840,Do not know,Do not know,"{3.0, 4.0}"
841,Do not know,Do not know,"{3.0, 4.0, 6.0}"
842,Do not know,Do not know,"{3.0, 4.0, 6.0}"
843,Do not know,Do not know,"{3.0, 4.0, 6.0}"
844,Do not know,Do not know,"{3.0, 4.0, 6.0}"
845,Do not know,Do not know,"{3.0, 4.0, 6.0}"
846,Do not know,Do not know,"{3.0, 4.0, 6.0}"
847,Do not know,Do not know,"{3.0, 4.0}"
848,Do not know,Do not know,"{3.0, 4.0}"
849,Do not know,Do not know,"{3.0, 4.0}"
850,Do not know,Do not know,"{3.0, 4.0, 6.0}"
851,Do not know,Do not know,"{3.0, 4.0}"
852,Do not know,Do not know,"{3.0, 4.0, 6.0}"
853,Do not know,Do not know,"{3.0, 4.0}"
854,Do not know,Do not know,"{3.0, 4.0}"
855,Do not know,Do not know,"{3.0, 4.0}"
856,Do not know,Do not know,"{3.0, 4.0}"
857,Do not know,Do not know,"{3.0, 4.0}"
858,Do not know,Do not know,"{3.0, 4.0}"
859,Do not know,Do not know,"{3.0, 4.0}"
860,Do not know,Do not know,"{3.0, 4.0}"
861,Do not know,Do not know,"{3.0, 4.0, 6.0}"
862,Do not know,Do not know,"{3.0, 4.0, 6.0}"
863,Do not know,Do not know,"{3.0, 4.0}"
864,Do not know,Do not know,"{3.0, 4.0, 6.0}"
865,Do not know,Do not know,"{3.0, 4.0, 6.0}"
866,Do not know,Do not know,"{3.0, 4.0}"
867,Do not know,Do not know,"{3.0, 4.0}"
868,Do not know,Do not know,"{3.0, 4.0}"
869,Do not know,Do not know,"{3.0, 4.0}"
870,Do not know,Do not know,"{3.0, 4.0}"
871,Do not know,Do not know,"{3.0, 4.0, 6.0}"
872,Do not know,Do not know,"{3.0, 4.0, 6.0}"
873,Do not know,Do not know,"{3.0, 4.0, 6.0}"
874,Do not know,Do not know,"{3.0, 4.0, 6.0}"
875,Do not know,Do not know,"{3.0, 4.0}"
876,Do not know,Do not know,"{3.0, 4.0, 6.0}"
877,Do not know,Do not know,"{3.0, 4.0}"
878,Do not know,Do not know,"{1.0, 3.0, 4.0}"
879,Do not know,Do not know,"{3.0, 4.0, 6.0}"
880,Do not know,Do not know,"{3.0, 4.0}"
881,Do not know,Do not know,"{3.0, 4.0}"
882,Do not know,Do not know,"{3.0, 4.0, 6.0}"
883,Do not know,Do not know,"{3.0, 4.0}"
884,Do not know,Do not know,"{3.0, 4.0}"
885,Do not know,Do not know,"{3.0, 4.0, 6.0}"
886,Do not know,Do not know,"{3.0, 4.0}"
887,Do not know,Do not know,"{3.0, 4.0}"
888,Do not know,Do not know,"{3.0, 4.0, 6.0}"
889,Do not know,Do not know,"{3.0, 4.0, 6.0}"
890,Do not know,Do not know,"{3.0, 4.0}"
891,Do not know,Do not know,"{3.0, 4.0, 6.0}"
892,Do not know,Do not know,"{3.0, 4.0}"
893,Do not know,Do not know,"{3.0, 4.0}"
894,Do not know,Do not know,"{3.0, 4.0, 6.0}"
895,Do not know,Do not know,"{3.0, 4.0}"
896,Do not know,Do not know,"{3.0, 4.0, 6.0}"
897,Do not know,Do not know,"{3.0, 4.0}"
898,Do not know,Do not know,"{3.0, 4.0}"
899,Do not know,Do not know,"{3.0, 4.0}"
900,Do not know,Do not know,"{3.0, 4.0, 6.0}"
901,Do not know,Do not know,"{3.0, 4.0}"
902,Do not know,Do not know,"{3.0, 4.0, 6.0}"
903,Do not know,Do not know,"{3.0, 4.0}"
904,Do not know,Do not know,"{3.0, 4.0}"
905,Do not know,Do not know,"{3.0, 4.0}"
906,Do not know,Do not know,"{3.0, 4.0, 6.0}"
907,Do not know,Do not know,"{3.0, 4.0, 6.0}"
908,Do not know,Do not know,"{3.0, 4.0}"
909,Do not know,Do not know,"{3.0, 4.0}"
910,Do not know,Do not know,"{3.0, 4.0}"
911,Do not know,Do not know,"{3.0, 4.0}"
912,Do not know,Do not know,"{3.0, 4.0}"
913,Do not know,Do not know,"{3.0, 4.0}"
914,Do not know,Do not know,"{3.0, 4.0}"
915,Do not know,Do not know,"{3.0, 4.0}"
916,Do not know,Do not know,"{3.0, 4.0}"
917,Do not know,Do not know,"{3.0, 4.0}"
918,Do not know,Do not know,"{3.0, 4.0}"
919,Do not know,Do not know,"{3.0, 4.0}"
920,Do not know,Do not know,"{3.0, 4.0}"
921,Do not know,Do not know,"{3.0, 4.0, 6.0}"
922,Do not know,Do not know,"{3.0, 4.0}"
923,Do not know,Do not know,"{3.0, 4.0}"
924,Do not know,Do not know,"{3.0, 4.0, 6.0}"
925,Do not know,Do not know,"{3.0, 4.0}"
926,Do not know,Do not know,"{3.0, 4.0, 6.0}"
927,Do not know,Do not know,"{3.0, 4.0, 6.0}"
928,Do not know,Do not know,"{3.0, 4.0}"
929,Do not know,Do not know,"{3.0, 4.0}"
930,Do not know,Do not know,"{3.0, 4.0, 6.0}"
931,Do not know,Do not know,"{3.0, 4.0}"
932,Do not know,Do not know,"{3.0, 4.0, 6.0}"
933,Do not know,Do not know,"{3.0, 4.0}"
934,Yes,Yes,{3.0}
935,Do not know,Do not know,"{3.0, 4.0}"
936,Do not know,Do not know,"{3.0, 4.0, 6.0}"
937,Do not know,Do not know,"{3.0, 4.0}"
938,Do not know,Do not know,"{1.0, 3.0, 4.0}"
939,Do not know,Do not know,"{3.0, 4.0}"
940,Do not know,Do not know,"{1.0, 3.0, 4.0}"
941,Do not know,Do not know,"{3.0, 4.0}"
942,Do not know,Do not know,"{1.0, 3.0, 4.0}"
943,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
944,Do not know,Do not know,"{3.0, 4.0}"
945,Do not know,Do not know,"{1.0, 3.0, 4.0}"
946,Do not know,Do not know,"{3.0, 4.0}"
947,Do not know,Do not know,"{3.0, 4.0}"
948,Do not know,Do not know,"{3.0, 4.0}"
949,Do not know,Do not know,"{3.0, 4.0}"
950,Do not know,Do not know,"{3.0, 4.0}"
951,Do not know,Do not know,"{3.0, 4.0}"
952,Do not know,Do not know,"{3.0, 4.0}"
953,Do not know,Do not know,"{1.0, 3.0}"
954,Do not know,Do not know,"{3.0, 4.0}"
955,Do not know,Do not know,"{3.0, 4.0}"
956,Do not know,Do not know,"{3.0, 4.0}"
957,Do not know,Do not know,"{3.0, 4.0}"
958,Do not know,Do not know,"{3.0, 4.0}"
959,Do not know,Do not know,"{3.0, 4.0, 6.0}"
960,Do not know,Do not know,"{3.0, 4.0, 6.0}"
961,Do not know,Do not know,"{3.0, 4.0}"
962,Do not know,Do not know,"{3.0, 4.0, 6.0}"
963,Do not know,Do not know,"{3.0, 4.0}"
964,Do not know,Do not know,"{3.0, 4.0}"
965,Do not know,Do not know,"{3.0, 4.0}"
966,Do not know,Do not know,"{3.0, 4.0}"
967,Do not know,Do not know,"{3.0, 4.0}"
968,Do not know,Do not know,"{3.0, 4.0}"
969,Do not know,Do not know,"{3.0, 4.0, 6.0}"
970,Do not know,Do not know,"{3.0, 4.0}"
971,Do not know,Do not know,"{1.0, 3.0, 4.0}"
972,Do not know,Do not know,"{3.0, 4.0}"
973,Do not know,Do not know,"{3.0, 4.0}"
974,Do not know,Do not know,"{1.0, 3.0, 4.0}"
975,Do not know,Do not know,"{3.0, 4.0}"
976,Do not know,Do not know,"{3.0, 4.0}"
977,Do not know,Do not know,"{3.0, 4.0}"
978,Do not know,Do not know,"{3.0, 4.0}"
979,Do not know,Do not know,"{3.0, 4.0, 6.0}"
980,Do not know,Do not know,"{3.0, 4.0}"
981,Do not know,Do not know,"{3.0, 4.0}"
982,Do not know,Do not know,"{3.0, 4.0}"
983,Do not know,Do not know,"{3.0, 4.0, 6.0}"
984,Do not know,Do not know,"{3.0, 4.0}"
985,Do not know,Do not know,"{3.0, 4.0}"
986,Do not know,Do not know,"{3.0, 4.0, 6.0}"
987,Do not know,Do not know,"{3.0, 4.0, 6.0}"
988,Do not know,Do not know,"{3.0, 4.0}"
989,Do not know,Do not know,"{3.0, 4.0}"
990,Do not know,Do not know,"{3.0, 4.0}"
991,Do not know,Do not know,"{3.0, 4.0}"
992,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
993,Do not know,Do not know,"{3.0, 4.0}"
994,Do not know,Do not know,"{3.0, 4.0}"
995,Do not know,Do not know,"{3.0, 4.0}"
996,Do not know,Do not know,"{3.0, 4.0, 6.0}"
997,Do not know,Do not know,"{3.0, 4.0}"
998,Do not know,Do not know,"{3.0, 4.0}"
999,Do not know,Do not know,"{3.0, 4.0}"
1000,Do not know,Do not know,"{3.0, 4.0}"
1001,Do not know,Do not know,"{3.0, 4.0}"
1002,Do not know,Do not know,"{3.0, 4.0}"
1003,Do not know,Do not know,"{3.0, 4.0}"
1004,Yes,Yes,{3.0}
1005,Do not know,Do not know,"{3.0, 4.0}"
1006,Do not know,Do not know,"{3.0, 4.0}"
1007,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1008,Do not know,Do not know,"{3.0, 4.0}"
1009,Do not know,Do not know,"{3.0, 4.0}"
1010,Do not know,Do not know,"{3.0, 4.0}"
1011,Do not know,Do not know,"{1.0, 3.0, 4.0, 6.0}"
1012,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1013,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1014,Do not know,Do not know,"{3.0, 4.0}"
1015,Do not know,Do not know,"{3.0, 4.0}"
1016,Do not know,Do not know,"{3.0, 4.0}"
1017,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1018,Do not know,Do not know,"{3.0, 4.0}"
1019,Do not know,Do not know,"{1.0, 3.0, 4.0}"
1020,Do not know,Do not know,"{3.0, 4.0}"
1021,Do not know,Do not know,"{1.0, 3.0, 4.0}"
1022,Do not know,Do not know,"{3.0, 4.0}"
1023,Do not know,Do not know,"{3.0, 4.0}"
1024,Do not know,Do not know,"{3.0, 4.0}"
1025,Do not know,Do not know,"{3.0, 4.0}"
1026,Do not know,Do not know,"{3.0, 4.0}"
1027,Do not know,Do not know,"{3.0, 4.0}"
1028,Do not know,Do not know,"{3.0, 4.0}"
1029,Do not know,Do not know,"{3.0, 4.0}"
1030,Do not know,Do not know,"{3.0, 4.0}"
1031,Do not know,Do not know,"{3.0, 4.0}"
1032,Do not know,Do not know,"{3.0, 4.0}"
1033,Do not know,Do not know,"{3.0, 4.0}"
1034,Do not know,Do not know,"{3.0, 4.0}"
1035,Do not know,Do not know,"{3.0, 6.0}"
1036,Yes,Yes,{3.0}
1037,Do not know,Do not know,"{3.0, 4.0}"
1038,Do not know,Do not know,"{3.0, 4.0}"
1039,Do not know,Do not know,"{3.0, 4.0}"
1040,Do not know,Do not know,"{3.0, 4.0}"
1041,Do not know,Do not know,"{1.0, 3.0, 4.0}"
1042,Yes,Yes,{3.0}
1043,Yes,Yes,{3.0}
1044,Do not know,Do not know,"{3.0, 4.0}"
1045,Do not know,Do not know,"{3.0, 4.0}"
1046,Do not know,Do not know,"{3.0, 4.0}"
1047,Do not know,Do not know,"{3.0, 4.0}"
1048,Yes,Yes,{3.0}
1049,Yes,Yes,{3.0}
1050,Do not know,Do not know,"{3.0, 4.0}"
1051,Do not know,Do not know,"{3.0, 4.0}"
1052,Do not know,Do not know,"{1.0, 3.0, 4.0}"
1053,Do not know,Do not know,"{3.0, 4.0}"
1054,Yes,Yes,{3.0}
1055,Do not know,Do not know,"{3.0, 4.0}"
1056,Do not know,Do not know,"{3.0, 6.0}"
1057,Yes,Yes,{3.0}
1058,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1059,Yes,Yes,{3.0}
1060,Do not know,Do not know,"{3.0, 4.0}"
1061,Do not know,Do not know,"{3.0, 4.0}"
1062,Do not know,Do not know,"{3.0, 4.0}"
1063,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1064,Yes,Yes,{3.0}
1065,Yes,Yes,{3.0}
1066,Yes,Yes,{3.0}
1067,Do not know,Do not know,"{3.0, 4.0}"
1068,Do not know,Do not know,"{3.0, 4.0}"
1069,Do not know,Do not know,"{3.0, 4.0}"
1070,Yes,Yes,{3.0}
1071,Yes,Yes,{3.0}
1072,Do not know,Do not know,"{3.0, 4.0}"
1073,Do not know,Do not know,"{1.0, 3.0, 4.0}"
1074,Yes,Yes,{3.0}
1075,Yes,Yes,{3.0}
1076,Do not know,Do not know,"{3.0, 4.0}"
1077,Do not know,Do not know,"{3.0, 4.0}"
1078,Yes,Yes,{3.0}
1079,Yes,Yes,{3.0}
1080,Yes,Yes,{3.0}
1081,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1082,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1083,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1084,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1085,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1086,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1087,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1088,Do not know,Do not know,"{4.0, 6.0}"
1089,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1090,Do not know,Do not know,"{4.0, 6.0}"
1091,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
1092,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1093,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1094,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1095,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1096,Do not know,Do not know,"{4.0, 6.0}"
1097,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1098,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1099,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1100,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1101,Do not know,Do not know,"{2.0, 4.0}"
1102,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1103,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1104,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1105,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1106,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1107,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1108,Do not know,Do not know,"{2.0, 4.0, 5.0}"
1109,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1110,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1111,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1112,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1113,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 6.0}"
1114,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1115,Do not know,Do not know,"{4.0, 5.0}"
1116,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1117,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1118,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1119,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1120,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1121,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1122,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1123,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1124,Yes,Yes,{4.0}
1125,Do not know,Do not know,"{1.0, 3.0, 4.0, 5.0, 6.0}"
1126,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1127,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1128,Do not know,Do not know,"{4.0, 6.0}"
1129,Do not know,Do not know,"{4.0, 6.0}"
1130,Do not know,Do not know,"{2.0, 4.0, 5.0, 6.0}"
1131,Do not know,Do not know,"{4.0, 6.0}"
1132,Do not know,Do not know,"{4.0, 6.0}"
1133,Do not know,Do not know,"{4.0, 6.0}"
1134,Do not know,Do not know,"{4.0, 6.0}"
1135,Do not know,Do not know,"{4.0, 6.0}"
1136,Do not know,Do not know,"{4.0, 6.0}"
1137,Do not know,Do not know,"{4.0, 6.0}"
1138,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1139,Do not know,Do not know,"{4.0, 6.0}"
1140,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1141,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1142,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1143,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1144,Do not know,Do not know,"{4.0, 6.0}"
1145,Do not know,Do not know,"{4.0, 6.0}"
1146,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1147,Do not know,Do not know,"{4.0, 6.0}"
1148,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1149,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1150,Do not know,Do not know,"{4.0, 6.0}"
1151,Do not know,Do not know,"{4.0, 6.0}"
1152,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1153,Do not know,Do not know,"{4.0, 6.0}"
1154,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1155,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1156,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1157,Do not know,Do not know,"{4.0, 6.0}"
1158,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1159,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1160,Do not know,Do not know,"{4.0, 6.0}"
1161,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
1162,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1163,Do not know,Do not know,"{4.0, 6.0}"
1164,Do not know,Do not know,"{4.0, 6.0}"
1165,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1166,Do not know,Do not know,"{4.0, 6.0}"
1167,Do not know,Do not know,"{4.0, 6.0}"
1168,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1169,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1170,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1171,Do not know,Do not know,"{4.0, 6.0}"
1172,Do not know,Do not know,"{4.0, 6.0}"
1173,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1174,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1175,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1176,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1177,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1178,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1179,Do not know,Do not know,"{4.0, 6.0}"
1180,Do not know,Do not know,"{4.0, 6.0}"
1181,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1182,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1183,Do not know,Do not know,"{4.0, 6.0}"
1184,Do not know,Do not know,"{3.0, 4.0, 5.0, 6.0}"
1185,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1186,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1187,Do not know,Do not know,"{4.0, 5.0, 6.0}"
1188,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1189,Do not know,Do not know,"{2.0, 4.0}"
1190,Do not know,Do not know,"{4.0, 6.0}"
1191,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1192,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1193,Do not know,Do not know,"{4.0, 6.0}"
1194,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1195,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1196,Do not know,Do not know,"{4.0, 6.0}"
1197,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1198,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1199,Do not know,Do not know,"{3.0, 4.0, 6.0}"
1200,Do not know,Do not know,"{4.0, 6.0}"
