,Robust,Stable,Classification
1014,No,Yes,{1}
1015,No,No,"{0, 1}"
1016,Yes,Yes,{1}
1017,Yes,Yes,{1}
1018,No,No,"{0, 1}"
1019,Yes,Yes,{1}
1020,Yes,Yes,{1}
1021,No,No,"{0, 1}"
1022,Yes,Yes,{1}
1023,No,Yes,{1}
1024,Yes,Yes,{0}
1025,Yes,Yes,{0}
1026,Yes,Yes,{1}
1027,No,Yes,{1}
1028,No,No,"{0, 1}"
1029,Yes,Yes,{1}
1030,No,Yes,{0}
1031,No,Yes,{0}
1032,Yes,Yes,{1}
1033,Yes,Yes,{0}
1034,Yes,Yes,{1}
1035,Yes,Yes,{1}
1036,No,No,"{0, 1}"
1037,Yes,Yes,{1}
1038,Yes,Yes,{1}
1039,No,No,"{0, 1}"
1040,No,No,"{0, 1}"
1041,No,No,"{0, 1}"
1042,No,No,"{0, 1}"
1043,No,Yes,{1}
1044,Yes,Yes,{1}
1045,Yes,Yes,{1}
1046,Yes,Yes,{0}
1047,Yes,Yes,{1}
1048,Yes,Yes,{0}
1049,No,No,"{0, 1}"
1050,No,Yes,{0}
1051,Yes,Yes,{1}
1052,No,No,"{0, 1}"
1053,Yes,Yes,{0}
1054,No,No,"{0, 1}"
