,Robust,Stable,Classification
1004,Yes,Yes,{1}
1005,No,No,"{0, 1}"
1006,No,No,"{0, 1}"
1007,No,No,"{0, 1}"
1008,No,Yes,{1}
1009,No,Yes,{1}
1010,No,Yes,{1}
1011,No,No,"{0, 1}"
1012,Yes,Yes,{1}
1013,No,No,"{0, 1}"
1014,No,Yes,{1}
1015,No,No,"{0, 1}"
1016,Yes,Yes,{1}
1017,Yes,Yes,{1}
1018,Yes,Yes,{1}
1019,Yes,Yes,{1}
1020,Yes,Yes,{1}
1021,Yes,Yes,{0}
1022,Yes,Yes,{1}
1023,No,No,"{0, 1}"
1024,Yes,Yes,{0}
1025,Yes,Yes,{0}
1026,Yes,Yes,{1}
1027,No,Yes,{1}
1028,No,No,"{0, 1}"
1029,No,No,"{0, 1}"
1030,No,Yes,{0}
1031,No,No,"{0, 1}"
1032,Yes,Yes,{1}
1033,No,No,"{0, 1}"
1034,Yes,Yes,{1}
1035,No,No,"{0, 1}"
1036,No,No,"{0, 1}"
1037,Yes,Yes,{1}
1038,Yes,Yes,{1}
1039,No,Yes,{1}
1040,No,No,"{0, 1}"
1041,No,No,"{0, 1}"
1042,No,Yes,{1}
1043,No,No,"{0, 1}"
1044,Yes,Yes,{1}
1045,Yes,Yes,{1}
1046,No,No,"{0, 1}"
1047,Yes,Yes,{1}
1048,No,No,"{0, 1}"
1049,No,Yes,{1}
1050,No,Yes,{0}
1051,Yes,Yes,{1}
1052,Yes,Yes,{1}
1053,Yes,Yes,{0}
1054,No,No,"{0, 1}"
